order_id,product_id,quantity,unit_price
O000000352,P0256,1,2055.29
O000000352,P0213,2,324.68
O000000353,P0161,1,2007.37
O000000353,P0019,2,1026.16
O000000354,P0006,3,3249.36
O000000354,P0040,2,459.96
O000000354,P0066,1,429.67
O000000354,P0141,2,1529.69
O000000355,P0059,1,3044.59
O000000355,P0255,3,686.06
O000000355,P0009,2,2162.5
O000000355,P0129,2,1128.49
O000000356,P0060,1,559.15
O000000356,P0121,1,85.69
O000000357,P0166,1,189.39
O000000358,P0143,1,1078.5
O000000358,P0197,3,1000.71
O000000358,P0222,2,179.33
O000000358,P0223,3,1924.97
O000000359,P0207,3,1487.4
O000000360,P0152,2,105.95
O000000360,P0257,1,589.97
O000000360,P0173,3,978.54
O000000361,P0103,1,307.09
O000000361,P0047,1,354.69
O000000362,P0011,1,3183.21
O000000363,P0214,2,2929.15
O000000363,P0093,3,1247.52
O000000363,P0042,14,2742.72
O000000364,P0240,2,399.05
O000000364,P0093,2,1247.52
O000000364,P0177,1,760.45
O000000364,P0047,2,354.69
O000000365,P0153,2,293.43
O000000365,P0018,3,955.65
O000000365,P0186,2,172.55
O000000366,P0040,1,459.96
O000000366,P0241,2,321.57
O000000367,P0113,2,1943.41
O000000368,P0220,1,1745.88
O000000368,P0254,2,275.2
O000000368,P0238,3,4197.54
O000000368,P0009,2,2162.5
O000000369,P0072,2,620.23
O000000369,P0257,1,589.97
O000000370,P0173,2,978.54
O000000370,P0257,3,589.97
O000000371,P0025,1,1613.81
O000000372,P0202,1,2946.54
O000000372,P0233,3,422.25
O000000372,P0129,1,1128.49
O000000373,P0142,3,1601.54
O000000373,P0015,2,545.61
O000000373,P0216,3,402.74
O000000373,P0259,3,5328.55
O000000374,P0075,2,240.77
O000000374,P0088,1,1316.83
O000000375,P0081,2,970.59
O000000375,P0111,2,1653.8
O000000376,P0044,3,167.77
O000000376,P0115,3,1051.96
O000000376,P0188,3,630.05
O000000377,P0078,3,890.51
O000000378,P0128,3,3339.89
O000000378,P0238,2,4197.54
O000000379,P0089,3,141.21
O000000379,P0093,1,1247.52
O000000379,P0060,3,559.15
O000000380,P0251,2,145.62
O000000380,P0108,3,240.39
O000000380,P0242,2,2772.71
O000000380,P0249,3,2110.11
O000000381,P0204,1,765.68
O000000382,P0076,2,1501.41
O000000382,P0003,2,719.42
O000000383,P0131,2,2208.18
O000000383,P0257,3,589.97
O000000383,P0019,3,1026.16
O000000384,P0225,3,908.27
O000000385,P0071,3,244.82
O000000386,P0055,2,3116.86
O000000386,P0142,3,1601.54
O000000386,P0147,2,1813.55
O000000387,P0044,2,167.77
O000000387,P0055,1,3116.86
O000000387,P0016,1,640.95
O000000387,P0046,3,1438.94
O000000388,P0200,3,2804.26
O000000388,P0075,2,240.77
O000000388,P0042,2,2742.72
O000000388,P0089,2,141.21
O000000389,P0061,2,919.94
O000000389,P0128,3,3339.89
O000000390,P0113,2,1943.41
O000000390,P0150,3,438.66
O000000391,P0142,3,1601.54
O000000391,P0022,3,1465.58
O000000391,P0242,1,2772.71
O000000392,P0057,1,741.32
O000000392,P0086,3,585.2
O000000392,P0040,1,459.96
O000000392,P0257,2,589.97
O000000393,P0207,3,1487.4
O000000393,P0137,3,148.29
O000000393,P0235,2,1511.47
O000000394,P0010,1,559.04
O000000394,P0176,3,4160.75
O000000394,P0193,3,576.46
O000000394,P0094,3,97.56
O000000395,P0023,1,180.37
O000000396,P0064,1,855.65
O000000397,P0144,2,545.07
O000000397,P0104,3,1284.75
O000000398,P0241,3,321.57
O000000399,P0002,2,928.04
O000000399,P0088,2,1316.83
O000000399,P0028,2,365.49
O000000399,P0055,2,3116.86
O000000400,P0247,1,600.94
O000000400,P0023,2,180.37
O000000400,P0070,1,595.87
O000000400,P0173,3,978.54
O000000401,P0059,1,3044.59
O000000401,P0030,2,1066.38
O000000402,P0038,2,376.7
O000000402,P0185,2,634.09
O000000402,P0086,1,585.2
O000000402,P0095,1,291.12
O000000403,P0060,1,559.15
O000000404,P0068,1,416.34
O000000404,P0200,3,2804.26
O000000404,P0061,2,919.94
O000000404,P0089,2,141.21
O000000405,P0049,3,158.35
O000000406,P0230,1,880.1
O000000406,P0248,3,617.61
O000000407,P0241,3,321.57
O000000407,P0159,1,1103.2
O000000407,P0173,3,978.54
O000000408,P0082,2,507.24
O000000408,P0164,2,354.01
O000000409,P0003,1,719.42
O000000409,P0039,2,1408.29
O000000409,P0155,2,229.8
O000000409,P0080,3,1165.32
O000000410,P0103,2,307.09
O000000411,P0175,2,112.35
O000000412,P0131,3,2208.18
O000000412,P0145,1,1194.24
O000000413,P0124,3,2199.67
O000000413,P0023,3,180.37
O000000413,P0215,1,453.62
O000000414,P0010,2,559.04
O000000414,P0209,3,1939.07
O000000414,P0158,1,844.46
O000000414,P0069,3,1341.24
O000000415,P0181,3,586.45
O000000415,P0130,2,800.0
O000000415,P0096,2,91.06
O000000416,P0123,2,2360.49
O000000416,P0004,1,1607.47
O000000416,P0246,1,919.05
O000000417,P0085,1,10319.1
O000000418,P0027,3,662.73
O000000418,P0158,2,844.46
O000000418,P0092,3,177.89
O000000418,P0236,1,2584.97
O000000419,P0007,1,284.57
O000000419,P0122,3,932.72
O000000419,P0091,2,729.68
O000000419,P0128,2,3339.89
O000000420,P0064,1,855.65
O000000420,P0060,2,559.15
O000000421,P0155,3,229.8
O000000421,P0086,1,585.2
O000000422,P0003,1,719.42
O000000422,P0101,2,792.34
O000000422,P0114,3,1741.51
O000000422,P0111,3,1653.8
O000000423,P0005,2,398.24
O000000423,P0029,2,251.38
O000000423,P0126,3,397.21
O000000424,P0173,2,978.54
O000000424,P0126,1,397.21
O000000424,P0134,1,648.85
O000000424,P0031,1,239.07
O000000425,P0046,2,1438.94
O000000425,P0169,2,1165.5
O000000425,P0206,1,176.45
O000000426,P0035,1,892.12
O000000426,P0187,1,2001.2
O000000427,P0223,1,1924.97
O000000427,P0020,1,482.13
O000000427,P0080,3,1165.32
O000000428,P0012,1,567.02
O000000428,P0198,3,1551.7
O000000428,P0193,1,576.46
O000000429,P0123,1,2360.49
O000000430,P0066,2,429.67
O000000430,P0229,3,616.91
O000000430,P0099,3,387.16
O000000430,P0191,1,248.74
O000000431,P0247,1,600.94
O000000431,P0077,3,1289.72
O000000432,P0254,3,275.2
O000000432,P0116,2,1041.5
O000000433,P0160,1,3159.95
O000000433,P0144,1,545.07
O000000433,P0113,3,1943.41
O000000434,P0095,1,291.12
O000000434,P0214,1,2929.15
O000000434,P0254,2,275.2
O000000434,P0078,3,890.51
O000000435,P0079,3,1858.97
O000000435,P0186,1,172.55
O000000436,P0107,1,654.89
O000000436,P0167,3,569.78
O000000436,P0198,1,1551.7
O000000437,P0100,1,1753.54
O000000438,P0242,2,2772.71
O000000438,P0094,3,97.56
O000000438,P0253,3,719.13
O000000439,P0041,3,704.42
O000000440,P0234,3,1499.41
O000000440,P0207,2,1487.4
O000000440,P0189,2,2283.82
O000000440,P0098,1,2521.17
O000000441,P0015,3,545.61
O000000441,P0138,1,825.36
O000000442,P0216,1,402.74
O000000442,P0143,2,1078.5
O000000443,P0096,3,91.06
O000000443,P0246,2,919.05
O000000443,P0035,2,892.12
O000000444,P0182,2,719.4
O000000444,P0034,1,677.28
O000000444,P0021,2,744.77
O000000444,P0100,1,1753.54
O000000445,P0188,3,630.05
O000000445,P0122,3,932.72
O000000445,P0139,2,274.85
O000000445,P0217,2,1400.56
O000000446,P0030,1,1066.38
O000000446,P0201,2,770.58
O000000446,P0059,2,3044.59
O000000446,P0216,3,402.74
O000000447,P0126,3,397.21
O000000447,P0129,2,1128.49
O000000447,P0259,2,5328.55
O000000448,P0148,2,674.33
O000000449,P0148,1,674.33
O000000450,P0084,3,913.73
O000000450,P0202,3,2946.54
O000000450,P0249,1,2110.11
O000000450,P0251,2,145.62
O000000451,P0250,3,800.77
O000000451,P0224,3,2831.87
O000000451,P0200,2,2804.26
O000000452,P0078,1,890.51
O000000453,P0196,1,1312.15
O000000453,P0059,2,3044.59
O000000453,P0229,2,616.91
O000000454,P0005,1,398.24
O000000455,P0074,2,1218.39
O000000455,P0200,3,2804.26
O000000456,P0137,2,148.29
O000000456,P0126,1,397.21
O000000456,P0129,1,1128.49
O000000457,P0044,3,167.77
O000000458,P0229,1,616.91
O000000458,P0063,3,208.04
O000000458,P0067,1,204.08
O000000459,P0082,2,507.24
O000000459,P0149,1,903.97
O000000459,P0097,3,219.95
O000000460,P0137,3,148.29
O000000460,P0198,3,1551.7
O000000460,P0022,1,1465.58
O000000460,P0087,3,334.17
O000000461,P0248,3,617.61
O000000461,P0073,2,6894.23
O000000462,P0051,1,226.69
O000000463,P0185,1,634.09
O000000463,P0199,2,3427.05
O000000463,P0207,3,1487.4
O000000464,P0211,3,771.56
O000000464,P0008,2,635.96
O000000465,P0010,3,559.04
O000000466,P0045,2,853.56
O000000466,P0021,2,744.77
O000000467,P0119,3,171.2
O000000467,P0149,2,903.97
O000000467,P0115,3,1051.96
O000000467,P0237,1,405.01
O000000468,P0159,1,1103.2
O000000469,P0058,1,653.68
O000000470,P0045,2,853.56
O000000471,P0121,3,85.69
O000000471,P0060,1,559.15
O000000471,P0246,2,919.05
O000000472,P0021,3,744.77
O000000472,P0069,2,1341.24
O000000472,P0257,2,589.97
O000000472,P0007,3,284.57
O000000473,P0136,3,73.57
O000000473,P0148,3,674.33
O000000474,P0236,1,2584.97
O000000474,P0126,2,397.21
O000000474,P0085,1,10319.1
O000000474,P0091,2,729.68
O000000475,P0095,3,291.12
O000000475,P0057,3,741.32
O000000475,P0185,2,634.09
O000000476,P0092,2,177.89
O000000476,P0147,3,1813.55
O000000476,P0101,1,792.34
O000000477,P0256,1,2055.29
O000000478,P0192,1,1347.12
O000000479,P0085,2,10319.1
O000000479,P0161,1,2007.37
O000000479,P0127,3,626.72
O000000480,P0196,2,1312.15
O000000480,P0069,3,1341.24
O000000480,P0201,1,770.58
O000000480,P0190,2,218.32
O000000481,P0253,3,719.13
O000000481,P0009,2,2162.5
O000000481,P0060,1,559.15
O000000482,P0205,2,1049.59
O000000483,P0126,2,397.21
O000000483,P0224,1,2831.87
O000000483,P0109,3,980.42
O000000483,P0047,1,354.69
O000000484,P0250,1,800.77
O000000485,P0104,1,1284.75
O000000485,P0188,3,630.05
O000000485,P0037,3,6463.97
O000000485,P0223,1,1924.97
O000000486,P0246,1,919.05
O000000486,P0134,3,648.85
O000000487,P0219,2,863.53
O000000487,P0054,1,597.64
O000000488,P0049,1,158.35
O000000488,P0167,2,569.78
O000000488,P0179,1,433.89
O000000489,P0252,2,670.64
O000000489,P0121,3,85.69
O000000489,P0147,3,1813.55
O000000489,P0101,2,792.34
O000000490,P0252,3,670.64
O000000491,P0107,3,654.89
O000000491,P0252,1,670.64
O000000492,P0003,2,719.42
O000000492,P0241,1,321.57
O000000493,P0216,1,402.74
O000000493,P0077,2,1289.72
O000000494,P0033,1,476.13
O000000494,P0047,1,354.69
O000000495,P0114,3,1741.51
O000000496,P0004,1,1607.47
O000000496,P0210,1,3531.38
O000000496,P0043,3,727.81
O000000496,P0139,3,274.85
O000000497,P0066,3,429.67
O000000497,P0109,1,980.42
O000000498,P0012,1,567.02
O000000498,P0122,1,932.72
O000000498,P0050,3,1000.58
O000000499,P0015,3,545.61
O000000499,P0088,2,1316.83
O000000499,P0223,3,1924.97
O000000499,P0072,1,620.23
O000000500,P0205,3,1049.59
O000000500,P0056,3,200.3
O000000501,P0024,1,704.04
O000000501,P0159,2,1103.2
O000000501,P0072,1,620.23
O000000501,P0225,3,908.27
O000000502,P0181,3,586.45
O000000502,P0201,22,770.58
O000000502,P0097,1,219.95
O000000503,P0159,2,1103.2
O000000503,P0183,2,229.0
O000000503,P0244,2,1255.6
O000000503,P0126,3,397.21
O000000504,P0031,3,239.07
O000000504,P0015,2,545.61
O000000505,P0019,3,1026.16
O000000506,P0052,1,111.31
O000000506,P0210,2,3531.38
O000000506,P0048,1,1740.36
O000000507,P0026,2,3039.38
O000000508,P0137,2,148.29
O000000508,P0246,3,919.05
O000000508,P0161,2,2007.37
O000000509,P0237,2,405.01
O000000510,P0016,1,640.95
O000000510,P0009,3,2162.5
O000000510,P0254,3,275.2
O000000510,P0067,1,204.08
O000000511,P0102,3,813.71
O000000512,P0162,3,4338.8
O000000512,P0231,1,305.73
O000000513,P0212,2,1458.07
O000000513,P0117,2,3061.63
O000000514,P0185,3,634.09
O000000514,P0246,3,919.05
O000000514,P0215,3,453.62
O000000514,P0253,3,719.13
O000000515,P0182,1,719.4
O000000515,P0150,3,438.66
O000000515,P0217,2,1400.56
O000000515,P0139,3,274.85
O000000516,P0095,2,291.12
O000000516,P0110,2,76.97
O000000516,P0133,2,229.05
O000000517,P0088,3,1316.83
O000000517,P0069,2,1341.24
O000000517,P0013,3,956.63
O000000518,P0073,2,6894.23
O000000518,P0001,3,943.15
O000000518,P0039,1,1408.29
O000000519,P0004,3,1607.47
O000000519,P0181,1,586.45
O000000519,P0090,2,1902.53
O000000519,P0084,3,913.73
O000000520,P0244,2,1255.6
O000000521,P0250,2,800.77
O000000522,P0224,3,2831.87
O000000523,P0162,2,4338.8
O000000523,P0087,2,334.17
O000000524,P0022,1,1465.58
O000000524,P0145,2,1194.24
O000000525,P0040,1,459.96
O000000525,P0078,3,890.51
O000000525,P0049,3,158.35
O000000525,P0122,3,932.72
O000000526,P0056,3,200.3
O000000527,P0209,2,1939.07
O000000527,P0258,3,590.38
O000000528,P0198,1,1551.7
O000000528,P0106,1,97.4
O000000528,P0178,2,228.93
O000000529,P0143,1,1078.5
O000000529,P0140,1,4338.01
O000000529,P0169,3,1165.5
O000000530,P0134,2,648.85
O000000530,P0102,1,813.71
O000000530,P0005,1,398.24
O000000531,P0108,3,240.39
O000000531,P0021,2,744.77
O000000532,P0151,3,929.62
O000000532,P0048,1,1740.36
O000000532,P0090,2,1902.53
O000000532,P0075,3,240.77
O000000533,P0216,3,402.74
O000000533,P0247,2,600.94
O000000534,P0110,2,76.97
O000000534,P0150,3,438.66
O000000535,P0028,3,365.49
O000000536,P0223,3,1924.97
O000000536,P0036,3,7403.67
O000000537,P0084,2,913.73
O000000537,P0157,2,560.9
O000000538,P0010,3,559.04
O000000539,P0009,3,2162.5
O000000540,P0112,2,504.01
O000000541,P0174,2,7007.31
O000000541,P0093,2,1247.52
O000000542,P0146,1,770.46
O000000542,P0006,1,3249.36
O000000542,P0099,1,387.16
O000000543,P0094,2,97.56
O000000543,P0220,2,1745.88
O000000544,P0180,1,178.8
O000000544,P0233,3,422.25
O000000545,P0232,2,216.83
O000000545,P0069,1,1341.24
O000000546,P0075,1,240.77
O000000546,P0097,2,219.95
O000000546,P0079,3,1858.97
O000000546,P0027,1,662.73
O000000547,P0152,1,105.95
O000000547,P0174,2,7007.31
O000000548,P0005,1,398.24
O000000548,P0237,2,405.01
O000000548,P0016,3,640.95
O000000549,P0023,3,180.37
O000000549,P0216,1,402.74
O000000549,P0225,3,908.27
O000000550,P0045,3,853.56
O000000550,P0212,3,1458.07
O000000551,P0149,2,903.97
O000000552,P0029,1,251.38
O000000552,P0011,3,3183.21
O000000553,P0121,3,85.69
O000000553,P0243,1,595.56
O000000553,P0155,3,229.8
O000000554,P0199,3,3427.05
O000000554,P0174,3,7007.31
O000000555,P0125,2,3770.26
O000000555,P0121,3,85.69
O000000555,P0094,3,97.56
O000000556,P0110,3,76.97
O000000556,P0024,3,704.04
O000000557,P0156,1,120.71
O000000558,P0026,1,3039.38
O000000558,P0238,2,4197.54
O000000558,P0224,1,2831.87
O000000558,P0232,3,216.83
O000000559,P0033,1,476.13
O000000560,P0216,3,402.74
O000000560,P0204,2,765.68
O000000560,P0096,3,91.06
O000000561,P0159,2,1103.2
O000000561,P0174,2,7007.31
O000000561,P0052,1,111.31
O000000561,P0070,1,595.87
O000000562,P0128,2,3339.89
O000000562,P0119,1,171.2
O000000562,P0153,2,293.43
O000000562,P0242,1,2772.71
O000000563,P0059,2,3044.59
O000000563,P0187,1,2001.2
O000000563,P0234,1,1499.41
O000000564,P0188,3,630.05
O000000564,P0068,2,416.34
O000000564,P0218,3,338.72
O000000564,P0018,1,955.65
O000000565,P0125,2,3770.26
O000000566,P0092,2,177.89
O000000567,P0004,3,1607.47
O000000567,P0216,1,402.74
O000000568,P0117,3,3061.63
O000000568,P0020,1,482.13
O000000568,P0142,3,1601.54
O000000569,P0125,1,3770.26
O000000569,P0223,3,1924.97
O000000569,P0023,2,180.37
O000000569,P0182,1,719.4
O000000570,P0056,3,200.3
O000000571,P0118,3,710.39
O000000571,P0148,1,674.33
O000000571,P0154,2,669.33
O000000572,P0162,3,4338.8
O000000572,P0166,3,189.39
O000000572,P0045,1,853.56
O000000572,P0204,1,765.68
O000000573,P0072,3,620.23
O000000573,P0132,2,2635.21
O000000573,P0227,3,143.83
O000000573,P0078,2,890.51
O000000574,P0029,3,251.38
O000000574,P0230,2,880.1
O000000575,P0079,1,1858.97
O000000576,P0255,3,686.06
O000000577,P0122,1,932.72
O000000578,P0187,2,2001.2
O000000578,P0131,3,2208.18
O000000578,P0093,1,1247.52
O000000579,P0141,2,1529.69
O000000580,P0253,3,719.13
O000000580,P0213,3,324.68
O000000580,P0096,2,91.06
O000000580,P0249,2,2110.11
O000000581,P0086,1,585.2
O000000581,P0222,3,179.33
O000000581,P0229,1,616.91
O000000582,P0005,3,398.24
O000000582,P0120,3,651.07
O000000583,P0116,1,1041.5
O000000583,P0099,2,387.16
O000000583,P0122,1,932.72
O000000583,P0090,3,1902.53
O000000584,P0047,2,354.69
O000000584,P0031,2,239.07
O000000584,P0175,1,112.35
O000000584,P0049,2,158.35
O000000585,P0154,3,669.33
O000000585,P0061,3,919.94
O000000585,P0151,3,929.62
O000000585,P0028,3,365.49
O000000586,P0138,3,825.36
O000000587,P0122,3,932.72
O000000588,P0117,1,3061.63
O000000588,P0005,1,398.24
O000000588,P0159,1,1103.2
O000000589,P0083,2,1021.81
O000000590,P0073,2,6894.23
O000000590,P0207,1,1487.4
O000000591,P0003,3,719.42
O000000592,P0093,3,1247.52
O000000592,P0254,3,275.2
O000000592,P0154,2,669.33
O000000592,P0244,3,1255.6
O000000593,P0161,1,2007.37
O000000594,P0053,1,9080.08
O000000595,P0072,1,620.23
O000000595,P0139,1,274.85
O000000595,P0174,3,7007.31
O000000596,P0132,2,2635.21
O000000596,P0140,2,4338.01
O000000597,P0234,2,1499.41
O000000597,P0060,3,559.15
O000000597,P0072,1,620.23
O000000597,P0069,3,1341.24
O000000598,P0150,3,438.66
O000000598,P0252,3,670.64
O000000599,P0229,3,616.91
O000000599,P0223,3,1924.97
O000000600,P0186,1,172.55
O000000601,P0162,2,4338.8
O000000601,P0141,3,1529.69
O000000602,P0213,3,324.68
O000000602,P0201,2,770.58
O000000603,P0147,2,1813.55
O000000603,P0118,3,710.39
O000000604,P0072,3,620.23
O000000604,P0213,2,324.68
O000000605,P0233,2,422.25
O000000605,P0031,3,239.07
O000000606,P0065,2,2081.69
O000000606,P0058,1,653.68
O000000606,P0255,1,686.06
O000000607,P0132,3,2635.21
O000000607,P0072,2,620.23
O000000607,P0044,1,167.77
O000000608,P0257,1,589.97
O000000609,P0130,1,800.0
O000000610,P0114,2,1741.51
O000000610,P0223,2,1924.97
O000000610,P0007,2,284.57
O000000611,P0096,2,91.06
O000000611,P0021,3,744.77
O000000611,P0128,2,3339.89
O000000611,P0010,3,559.04
O000000612,P0251,1,145.62
O000000613,P0161,1,2007.37
O000000614,P0253,1,719.13
O000000614,P0161,1,2007.37
O000000614,P0170,2,962.11
O000000614,P0216,2,402.74
O000000615,P0117,3,3061.63
O000000616,P0146,1,770.46
O000000616,P0091,3,729.68
O000000617,P0140,3,4338.01
O000000617,P0097,2,219.95
O000000617,P0057,3,741.32
O000000618,P0134,1,648.85
O000000618,P0185,2,634.09
O000000618,P0196,3,1312.15
O000000619,P0181,1,586.45
O000000619,P0152,1,105.95
O000000619,P0257,2,589.97
O000000619,P0039,1,1408.29
O000000620,P0056,1,200.3
O000000620,P0138,1,825.36
O000000620,P0102,2,813.71
O000000620,P0127,2,626.72
O000000621,P0232,1,216.83
O000000621,P0210,1,3531.38
O000000621,P0031,3,239.07
O000000622,P0080,1,1165.32
O000000622,P0217,2,1400.56
O000000623,P0068,1,416.34
O000000624,P0124,3,2199.67
O000000624,P0184,1,906.37
O000000624,P0088,2,1316.83
O000000625,P0171,1,173.11
O000000625,P0249,1,2110.11
O000000625,P0015,3,545.61
O000000626,P0199,3,3427.05
O000000626,P0034,3,677.28
O000000626,P0161,2,2007.37
O000000627,P0149,1,903.97
O000000627,P0193,2,576.46
O000000627,P0008,3,635.96
O000000628,P0253,1,719.13
O000000629,P0014,1,1226.26
O000000630,P0108,1,240.39
O000000630,P0170,1,962.11
O000000630,P0072,3,620.23
O000000631,P0068,2,416.34
O000000631,P0227,2,143.83
O000000632,P0047,1,354.69
O000000633,P0115,3,1051.96
O000000633,P0246,2,919.05
O000000633,P0197,2,1000.71
O000000634,P0146,3,770.46
O000000634,P0115,2,1051.96
O000000635,P0061,1,919.94
O000000635,P0110,1,76.97
O000000636,P0226,3,879.87
O000000636,P0147,2,1813.55
O000000636,P0162,2,4338.8
O000000636,P0015,1,545.61
O000000637,P0131,3,2208.18
O000000637,P0021,3,744.77
O000000637,P0025,3,1613.81
O000000638,P0205,2,1049.59
O000000639,P0118,1,710.39
O000000639,P0184,3,906.37
O000000639,P0136,2,73.57
O000000639,P0144,3,545.07
O000000640,P0234,3,1499.41
O000000640,P0133,1,229.05
O000000640,P0201,3,770.58
O000000640,P0219,3,863.53
O000000641,P0136,3,73.57
O000000642,P0208,1,921.83
O000000643,P0158,2,844.46
O000000643,P0025,2,1613.81
O000000644,P0177,3,760.45
O000000644,P0192,1,1347.12
O000000644,P0256,1,2055.29
O000000644,P0220,1,1745.88
O000000645,P0126,1,397.21
O000000646,P0127,1,626.72
O000000646,P0173,3,978.54
O000000646,P0065,1,2081.69
O000000646,P0203,3,100.64
O000000647,P0217,1,1400.56
O000000647,P0124,2,2199.67
O000000647,P0111,2,1653.8
O000000647,P0224,3,2831.87
O000000648,P0214,1,2929.15
O000000649,P0176,2,4160.75
O000000649,P0013,3,956.63
O000000649,P0238,2,4197.54
O000000649,P0132,1,2635.21
O000000650,P0098,2,2521.17
O000000651,P0186,3,172.55
O000000651,P0115,3,1051.96
O000000651,P0011,3,3183.21
O000000651,P0191,1,248.74
O000000652,P0034,1,677.28
O000000652,P0102,2,813.71
O000000653,P0005,2,398.24
O000000653,P0111,2,1653.8
O000000653,P0138,2,825.36
O000000654,P0171,1,173.11
O000000654,P0091,3,729.68
O000000654,P0166,1,189.39
O000000654,P0239,3,1724.05
O000000655,P0253,1,719.13
O000000655,P0120,1,651.07
O000000656,P0181,3,586.45
O000000657,P0021,1,744.77
O000000657,P0224,2,2831.87
O000000657,P0015,3,545.61
O000000657,P0039,3,1408.29
O000000658,P0236,2,2584.97
O000000658,P0123,3,2360.49
O000000658,P0225,3,908.27
O000000659,P0218,1,338.72
O000000660,P0209,1,1939.07
O000000660,P0182,1,719.4
O000000660,P0249,3,2110.11
O000000661,P0239,1,1724.05
O000000661,P0224,3,2831.87
O000000662,P0214,2,2929.15
O000000662,P0021,3,744.77
O000000662,P0240,2,399.05
O000000663,P0070,3,595.87
O000000663,P0045,1,853.56
O000000663,P0016,2,640.95
O000000664,P0058,2,653.68
O000000665,P0119,3,171.2
O000000666,P0001,1,943.15
O000000666,P0169,2,1165.5
O000000666,P0230,3,880.1
O000000667,P0108,2,240.39
O000000667,P0133,2,229.05
O000000667,P0204,1,765.68
O000000668,P0153,3,293.43
O000000668,P0086,2,585.2
O000000668,P0198,1,1551.7
O000000668,P0071,2,244.82
O000000669,P0024,2,704.04
O000000669,P0138,2,825.36
O000000669,P0105,1,5475.98
O000000670,P0252,1,670.64
O000000670,P0069,1,1341.24
O000000671,P0128,1,3339.89
O000000671,P0001,2,943.15
O000000672,P0213,2,324.68
O000000672,P0061,1,919.94
O000000672,P0062,3,6655.67
O000000672,P0240,3,399.05
O000000673,P0058,2,653.68
O000000674,P0117,1,3061.63
O000000675,P0256,1,2055.29
O000000676,P0187,1,2001.2
O000000676,P0100,2,1753.54
O000000677,P0035,1,892.12
O000000677,P0195,1,711.58
O000000678,P0198,3,1551.7
O000000678,P0099,2,387.16
O000000678,P0219,2,863.53
O000000678,P0148,1,674.33
O000000679,P0209,1,1939.07
O000000679,P0216,1,402.74
O000000679,P0090,2,1902.53
O000000680,P0045,3,853.56
O000000680,P0136,3,73.57
O000000680,P0092,3,177.89
