payment_id,order_id,attempt_no,payment_ts,payment_method,payment_status,failure_reason,amount
PAY000000302,O000000220,1,2025-08-13T19:37:23,UPI,SUCCESS,,10356.53
PAY000000303,O000000221,1,2025-08-13T13:51:14,Card,SUCCESS,,5096.36
PAY000000304,O000000222,1,2025-08-13T20:45:46,COD,SUCCESS,,2677.27
PAY000000305,O000000223,1,2025-08-13T01:40:58,Card,FAILED,CARD_DECLINED,4519.15
PAY000000306,O000000223,2,2025-08-13T01:41:12,Card,FAILED,INSUFFICIENT_FUNDS,4519.15
PAY000000307,O000000224,1,2025-08-13T05:05:12,Card,SUCCESS,,16347.51
PAY000000308,O000000225,1,2025-08-14T00:08:27,COD,SUCCESS,,11737.82
PAY000000309,O000000226,1,2025-08-13T17:11:47,Card,FAILED,BANK_TIMEOUT,1541.16
PAY000000310,O000000226,2,2025-08-13T17:14:09,Card,FAILED,CARD_DECLINED,1541.16
PAY000000311,O000000226,3,2025-08-13T17:24:10,Card,SUCCESS,,1541.16
PAY000000312,O000000227,1,2025-08-13T18:24:46,Card,SUCCESS,,3334.51
PAY000000313,O000000228,1,2025-08-13T06:51:13,NetBanking,FAILED,CARD_DECLINED,582.24
PAY000000314,O000000228,2,2025-08-13T06:52:33,NetBanking,SUCCESS,,582.24
PAY000000315,O000000229,1,2025-08-13T16:28:39,Card,FAILED,UPI_PIN_ERROR,3634.16
PAY000000316,O000000229,2,2025-08-13T16:27:00,Card,SUCCESS,,3634.16
PAY000000317,O000000230,1,2025-08-13T14:12:15,UPI,SUCCESS,,4204.67
PAY000000318,O000000231,1,2025-08-13T23:27:21,COD,SUCCESS,,13781.11
PAY000000319,O000000232,1,2025-08-13T07:43:31,Card,FAILED,UPI_PIN_ERROR,9350.58
PAY000000320,O000000232,2,2025-08-13T07:45:25,Card,FAILED,UPI_PIN_ERROR,9350.58
PAY000000321,O000000232,3,2025-08-13T07:38:32,Card,FAILED,INSUFFICIENT_FUNDS,9350.58
PAY000000322,O000000232,4,2025-08-13T07:42:12,Card,FAILED,INSUFFICIENT_FUNDS,9350.58
PAY000000323,O000000233,1,2025-08-13T09:57:39,COD,SUCCESS,,9508.41
PAY000000324,O000000234,1,2025-08-13T21:12:19,COD,SUCCESS,,2641.75
PAY000000325,O000000235,1,2025-08-13T19:26:49,NetBanking,SUCCESS,,2823.87
PAY000000326,O000000236,1,2025-08-13T23:05:04,COD,SUCCESS,,3298.18
PAY000000327,O000000237,1,2025-08-13T09:37:09,Card,FAILED,CARD_DECLINED,11987.23
PAY000000328,O000000237,2,2025-08-13T09:37:12,Card,SUCCESS,,11987.23
PAY000000329,O000000238,1,2025-08-13T07:19:26,UPI,FAILED,INSUFFICIENT_FUNDS,3797.89
PAY000000330,O000000238,2,2025-08-13T07:29:05,UPI,SUCCESS,,3797.89
PAY000000331,O000000239,1,2025-08-13T16:16:46,Card,SUCCESS,,1698.76
PAY000000332,O000000240,1,2025-08-13T10:05:10,COD,SUCCESS,,7876.86
PAY000000333,O000000241,1,2025-08-14T22:04:23,UPI,SUCCESS,,4638.19
PAY000000334,O000000242,1,2025-08-14T04:39:39,Card,SUCCESS,,1865.44
PAY000000335,O000000243,1,2025-08-14T02:25:55,UPI,SUCCESS,,2946.54
PAY000000336,O000000244,1,2025-08-14T09:54:58,Card,FAILED,UPI_PIN_ERROR,21168.1
PAY000000337,O000000244,2,2025-08-14T10:06:23,Card,SUCCESS,,21168.1
PAY000000338,O000000245,1,2025-08-14T17:02:37,Card,FAILED,BANK_TIMEOUT,11815.27
PAY000000339,O000000245,2,2025-08-14T17:05:02,Card,SUCCESS,,11815.27
PAY000000340,O000000246,1,2025-08-14T11:23:07,Wallet,SUCCESS,,1857.37
PAY000000341,O000000247,1,2025-08-14T22:36:20,NetBanking,FAILED,UPI_PIN_ERROR,1858.68
PAY000000342,O000000247,2,2025-08-14T22:49:55,NetBanking,SUCCESS,,1858.68
PAY000000343,O000000248,1,2025-08-14T21:11:38,UPI,SUCCESS,,5303.9
PAY000000344,O000000249,1,2025-08-14T15:34:39,Wallet,SUCCESS,,4993.09
PAY000000345,O000000250,1,2025-08-14T06:21:53,UPI,SUCCESS,,4072.5
PAY000000346,O000000251,1,2025-08-14T14:06:18,Card,SUCCESS,,270.07
PAY000000347,O000000252,1,2025-08-14T19:16:32,COD,SUCCESS,,295.07
PAY000000348,O000000253,1,2025-08-14T08:35:49,Card,SUCCESS,,5909.57
PAY000000349,O000000254,1,2025-08-14T08:53:28,Card,SUCCESS,,2452.52
PAY000000350,O000000255,1,2025-08-14T05:50:55,Card,FAILED,CARD_DECLINED,894.74
PAY000000351,O000000255,2,2025-08-14T05:56:00,Card,SUCCESS,,894.74
PAY000000352,O000000256,1,2025-08-14T22:36:39,Card,FAILED,CARD_DECLINED,6281.35
PAY000000353,O000000256,2,2025-08-14T22:47:59,Card,SUCCESS,,6281.35
PAY000000354,O000000257,1,2025-08-14T18:56:37,Card,Failed,BANK_TIMEOUT,1472.8
PAY000000355,O000000257,2,2025-08-14T19:00:57,Card,SUCCESS,,1472.8
PAY000000356,O000000258,1,2025-08-14T20:19:40,Card,SUCCESS,,5221.08
PAY000000357,O000000259,1,2025-08-14T01:01:56,Card,SUCCESS,,1890.15
PAY000000358,O000000260,1,2025-08-14T11:45:52,Card,SUCCESS,,4369.53
PAY000000359,O000000261,1,2025-08-14T12:09:54,NetBanking,FAILED,BANK_TIMEOUT,7199.66
PAY000000360,O000000261,2,2025-08-14T12:15:36,NetBanking,SUCCESS,,7199.66
PAY000000361,O000000262,1,2025-08-14T10:37:41,UPI,SUCCESS,,1341.28
PAY000000362,O000000263,1,2025-08-14T13:59:24,COD,SUCCESS,,1961.04
PAY000000363,O000000264,1,2025-08-15T12:34:57,Wallet,SUCCESS,,4702.41
PAY000000364,O000000265,1,2025-08-15T06:49:18,COD,SUCCESS,,647.81
PAY000000365,O000000266,1,2025-08-15T06:51:45,COD,SUCCESS,,11460.43
PAY000000366,O000000267,1,2025-08-15T00:26:13,Card,FAILED,UPI_PIN_ERROR,5711.12
PAY000000367,O000000268,1,2025-08-15T09:25:56,NetBanking,SUCCESS,,10125.15
PAY000000368,O000000269,1,2025-08-15T19:36:38,UPI,SUCCESS,,1186.68
PAY000000369,O000000270,1,2025-08-15T01:48:43,UPI,SUCCESS,,3114.06
PAY000000370,O000000271,1,2025-08-15T19:46:27,COD,SUCCESS,,1932.94
PAY000000371,O000000272,1,2025-08-15T04:22:02,COD,SUCCESS,,3323.66
PAY000000372,O000000273,1,2025-08-15T01:38:25,COD,SUCCESS,,4655.51
PAY000000373,O000000274,1,2025-08-15T04:57:58,Card,SUCCESS,,5949.99
PAY000000374,O000000275,1,2025-08-15T00:12:14,COD,SUCCESS,,2011.2
PAY000000375,O000000276,1,2025-08-15T07:59:40,COD,SUCCESS,,4407.33
PAY000000376,O000000277,1,2025-08-15T06:13:47,UPI,FAILED,UPI_PIN_ERROR,7147.44
PAY000000377,O000000277,2,2025-08-15T06:17:53,UPI,SUCCESS,,7147.44
PAY000000378,O000000278,1,2025-08-15T01:22:28,UPI,SUCCESS,,10980.86
PAY000000379,O000000279,1,2025-08-15T01:14:37,Card,FAILED,INSUFFICIENT_FUNDS,964.26
PAY000000380,O000000279,2,2025-08-15T01:14:11,Card,FAILED,BANK_TIMEOUT,964.26
PAY000000381,O000000280,1,2025-08-15T09:13:52,NetBanking,SUCCESS,,11077.48
PAY000000382,O000000281,1,2025-08-15T03:25:38,UPI,SUCCESS,,12485.41
PAY000000383,O000000282,1,2025-08-15T05:56:25,Card,SUCCESS,,753.4
PAY000000384,O000000283,1,2025-08-15T22:00:05,COD,SUCCESS,,2362.74
PAY000000385,O000000284,1,2025-08-15T11:59:13,Card,SUCCESS,,9614.44
PAY000000386,O000000285,1,2025-08-15T09:25:53,UPI,FAILED,CARD_DECLINED,4632.3
PAY000000387,O000000286,1,2025-08-15T18:21:10,UPI,SUCCESS,,8388.02
PAY000000388,O000000287,1,2025-08-15T15:19:59,UPI,FAILED,CARD_DECLINED,5040.65
PAY000000389,O000000287,2,2025-08-15T15:24:43,UPI,FAILED,UPI_PIN_ERROR,5040.65
PAY000000390,O000000287,3,2025-08-15T15:36:55,UPI,SUCCESS,,5040.65
PAY000000391,O000000288,1,2025-08-15T16:44:07,NetBanking,SUCCESS,,5753.98
PAY000000392,O000000289,1,2025-08-15T02:49:54,Card,FAILED,BANK_TIMEOUT,6181.89
PAY000000393,O000000289,2,2025-08-15T03:09:33,Card,SUCCESS,,6181.89
PAY000000394,O000000290,1,2025-08-15T20:46:22,COD,SUCCESS,,22212.56
PAY000000395,O000000291,1,2025-08-15T12:54:17,Card,SUCCESS,,2860.71
PAY000000396,O000000292,1,2025-08-16T07:43:13,NetBanking,SUCCESS,,5416.73
PAY000000397,O000000293,1,2025-08-16T06:04:18,UPI,SUCCESS,,1942.51
PAY000000398,O000000294,1,2025-08-16T16:33:45,UPI,FAILED,INSUFFICIENT_FUNDS,7076.83
PAY000000399,O000000294,2,2025-08-16T16:36:27,UPI,SUCCESS,,7076.83
PAY000000400,O000000295,1,2025-08-16T05:00:30,COD,SUCCESS,,19933.68
PAY000000401,O000000296,1,2025-08-16T13:42:25,Card,SUCCESS,,2172.75
PAY000000402,O000000297,1,2025-08-16T22:30:04,COD,SUCCESS,,12110.64
PAY000000403,O000000298,1,2025-08-16T23:31:00,COD,SUCCESS,,651.07
PAY000000404,O000000299,1,2025-08-16T22:52:14,NetBanking,FAILED,INSUFFICIENT_FUNDS,2508.94
PAY000000405,O000000299,2,2025-08-16T22:50:27,NetBanking,SUCCESS,,2508.94
PAY000000406,O000000300,1,2025-08-16T01:48:29,COD,SUCCESS,,11894.84
PAY000000407,O000000301,1,2025-08-16T22:12:01,COD,SUCCESS,,1347.68
PAY000000408,O000000302,1,2025-08-16T04:57:18,UPI,SUCCESS,,1449.09
PAY000000409,O000000303,1,2025-08-16T18:16:05,COD,SUCCESS,,2175.02
PAY000000410,O000000304,1,2025-08-16T20:59:38,COD,SUCCESS,,1794.25
PAY000000411,O000000305,1,2025-08-16T01:15:23,Card,FAILED,INSUFFICIENT_FUNDS,9240.8
PAY000000412,O000000305,2,2025-08-16T01:20:19,Card,SUCCESS,,9240.8
PAY000000413,O000000306,1,2025-08-16T23:35:48,Card,FAILED,CARD_DECLINED,3139.45
PAY000000414,O000000306,2,2025-08-16T23:45:40,Card,SUCCESS,,3139.45
PAY000000415,O000000307,1,2025-08-16T06:16:52,COD,SUCCESS,,908.27
PAY000000416,O000000308,1,2025-08-16T01:48:31,Card,FAILED,BANK_TIMEOUT,1725.54
PAY000000417,O000000308,2,2025-08-16T01:48:15,Card,FAILED,BANK_TIMEOUT,1725.54
PAY000000418,O000000308,3,2025-08-16T01:55:12,Card,SUCCESS,,1725.54
PAY000000419,O000000309,1,2025-08-16T16:37:31,Card,FAILED,UPI_PIN_ERROR,964.26
PAY000000420,O000000310,1,2025-08-16T10:19:20,UPI,SUCCESS,,5966.73
PAY000000421,O000000311,1,2025-08-16T11:38:33,Card,SUCCESS,,4720.44
PAY000000422,O000000312,1,2025-08-16T10:23:39,Card,SUCCESS,,2446.89
PAY000000423,O000000313,1,2025-08-16T16:22:20,UPI,FAILED,INSUFFICIENT_FUNDS,4224.87
PAY000000424,O000000313,2,2025-08-16T16:26:06,UPI,SUCCESS,,4224.87
PAY000000425,O000000314,1,2025-08-16T23:31:39,UPI,FAILED,INSUFFICIENT_FUNDS,2771.27
PAY000000426,O000000314,2,2025-08-16T23:37:38,UPI,SUCCESS,,2771.27
PAY000000427,O000000315,1,2025-08-16T10:27:13,UPI,SUCCESS,,14642.66
PAY000000428,O000000316,1,2025-08-16T07:35:33,Card,FAILED,BANK_TIMEOUT,2931.16
PAY000000429,O000000316,2,2025-08-16T07:50:03,Card,SUCCESS,,2931.16
PAY000000430,O000000317,1,2025-08-16T16:12:43,Wallet,SUCCESS,,741.32
PAY000000431,O000000318,1,2025-08-16T21:20:54,Card,SUCCESS,,4722.25
PAY000000432,O000000319,1,2025-08-16T21:11:47,Card,SUCCESS,,11557.12
PAY000000433,O000000320,1,2025-08-16T06:50:24,Card,SUCCESS,,944.61
PAY000000434,O000000321,1,2025-08-16T00:53:32,Card,FAILED,INSUFFICIENT_FUNDS,2670.78
PAY000000435,O000000321,2,2025-08-16T00:55:06,Card,FAILED,CARD_DECLINED,2670.78
PAY000000436,O000000321,3,2025-08-16T00:59:57,Card,SUCCESS,,2670.78
PAY000000437,O000000322,1,2025-08-16T17:40:49,Card,FAILED,INSUFFICIENT_FUNDS,7524.27
PAY000000438,O000000322,2,2025-08-16T17:36:16,Card,SUCCESS,,7524.27
PAY000000439,O000000323,1,2025-08-16T00:37:39,Wallet,SUCCESS,,9796.11
PAY000000440,O000000324,1,2025-08-16T11:31:56,Card,SUCCESS,,2772.71
PAY000000441,O000000325,1,2025-08-16T00:28:19,COD,SUCCESS,,7415.7
PAY000000442,O000000326,1,2025-08-17T10:04:22,COD,SUCCESS,,3143.93
PAY000000443,O000000327,1,2025-08-17T10:55:05,Card,FAILED,UPI_PIN_ERROR,33058.32
PAY000000444,O000000327,2,2025-08-17T10:51:44,Card,SUCCESS,,33058.32
PAY000000445,O000000328,1,2025-08-17T16:51:08,Card,SUCCESS,,5432.57
PAY000000446,O000000329,1,2025-08-17T16:35:39,UPI,SUCCESS,,2751.21
PAY000000447,O000000330,1,2025-08-17T12:23:08,UPI,FAILED,CARD_DECLINED,1438.94
PAY000000448,O000000330,2,2025-08-17T12:31:45,UPI,SUCCESS,,1438.94
PAY000000449,O000000331,1,2025-08-17T11:27:16,COD,SUCCESS,,1852.83
PAY000000450,O000000332,1,2025-08-17T05:36:46,NetBanking,SUCCESS,,1572.16
PAY000000451,O000000333,1,2025-08-17T08:08:54,COD,SUCCESS,,3664.32
PAY000000452,O000000334,1,2025-08-17T12:37:43,NetBanking,FAILED,INSUFFICIENT_FUNDS,2048.96
PAY000000453,O000000334,2,2025-08-17T12:42:40,NetBanking,SUCCESS,,2048.96
PAY000000454,O000000335,1,2025-08-17T06:53:17,UPI,SUCCESS,,559.04
PAY000000455,O000000336,1,2025-08-17T10:32:56,Card,SUCCESS,,10436.16
PAY000000456,O000000337,1,2025-08-17T14:27:31,UPI,SUCCESS,,1688.92
PAY000000457,O000000338,1,2025-08-17T16:06:53,COD,SUCCESS,,7120.0
PAY000000458,O000000339,1,2025-08-17T09:13:22,UPI,SUCCESS,,9707.53
PAY000000459,O000000340,1,2025-08-17T10:33:12,COD,SUCCESS,,3205.26
PAY000000460,O000000341,1,2025-08-17T19:37:15,Card,SUCCESS,,3226.06
PAY000000461,O000000342,1,2025-08-17T19:28:06,COD,SUCCESS,,17205.39
PAY000000462,O000000343,1,2025-08-17T18:00:46,COD,SUCCESS,,4338.8
PAY000000463,O000000344,1,2025-08-17T13:11:22,Card,FAILED,BANK_TIMEOUT,170.74
PAY000000464,O000000344,2,2025-08-17T13:13:17,Card,FAILED,INSUFFICIENT_FUNDS,170.74
PAY000000465,O000000344,3,2025-08-17T13:14:16,Card,SUCCESS,,170.74
PAY000000466,O000000345,1,2025-08-17T05:21:28,UPI,SUCCESS,,3068.77
PAY000000467,O000000346,1,2025-08-17T15:15:38,UPI,SUCCESS,,4676.13
PAY000000468,O000000347,1,2025-08-17T21:40:14,Card,FAILED,BANK_TIMEOUT,6183.17
PAY000000469,O000000347,2,2025-08-17T21:38:50,Card,SUCCESS,,6183.17
PAY000000470,O000000348,1,2025-08-17T07:18:30,UPI,FAILED,UPI_PIN_ERROR,7927.81
PAY000000471,O000000348,2,2025-08-17T07:30:46,UPI,SUCCESS,,7927.81
PAY000000472,O000000349,1,2025-08-17T07:36:43,Wallet,SUCCESS,,3351.88
PAY000000473,O000000350,1,2025-08-17T16:05:05,UPI,SUCCESS,,5253.9
PAY000000474,O000000351,1,2025-08-18T05:32:16,UPI,SUCCESS,,231.26
PAY000000475,O000000352,1,2025-08-18T18:58:06,Wallet,SUCCESS,,2704.65
PAY000000476,O000000353,1,2025-08-18T23:59:33,COD,SUCCESS,,4059.69
PAY000000477,O000000354,1,2025-08-18T08:07:01,NetBanking,SUCCESS,,14157.05
PAY000000478,O000000355,1,2025-08-18T10:44:41,NetBanking,FAILED,CARD_DECLINED,11684.75
PAY000000479,O000000355,2,2025-08-18T10:45:21,NetBanking,SUCCESS,,11684.75
PAY000000480,O000000356,1,2025-08-18T18:46:27,COD,SUCCESS,,644.84
PAY000000481,O000000357,1,2025-08-18T00:48:07,Card,FAILED,INSUFFICIENT_FUNDS,246.95
PAY000000482,O000000357,2,2025-08-18T00:54:53,Card,FAILED,CARD_DECLINED,246.95
PAY000000483,O000000357,3,2025-08-18T00:51:44,Card,SUCCESS,,246.95
PAY000000484,O000000358,1,2025-08-18T16:21:11,UPI,SUCCESS,,10214.2
PAY000000485,O000000359,1,2025-08-18T13:56:56,NetBanking,FAILED,CARD_DECLINED,4462.2
PAY000000486,O000000359,2,2025-08-18T14:06:56,NetBanking,SUCCESS,,4462.2
PAY000000487,O000000360,1,2025-08-18T20:30:25,UPI,FAILED,INSUFFICIENT_FUNDS,3737.49
PAY000000488,O000000360,2,2025-08-18T20:41:18,UPI,SUCCESS,,3737.49
PAY000000489,O000000361,1,2025-08-18T03:45:57,Card,FAILED,UPI_PIN_ERROR,581.78
PAY000000490,O000000361,2,2025-08-18T03:50:42,Card,FAILED,UPI_PIN_ERROR,581.78
PAY000000491,O000000361,3,2025-08-18T03:49:40,Card,FAILED,CARD_DECLINED,581.78
PAY000000492,O000000361,4,2025-08-18T04:05:38,Card,SUCCESS,,581.78
PAY000000493,O000000362,1,2025-08-18T21:54:47,Card,SUCCESS,,3183.21
PAY000000494,O000000363,1,2025-08-18T00:55:30,Card,FAILED,CARD_DECLINED,47998.94
PAY000000495,O000000363,2,2025-08-18T00:56:55,Card,SUCCESS,,47998.94
PAY000000496,O000000364,1,2025-08-18T11:01:15,Card,SUCCESS,,4762.97
PAY000000497,O000000365,1,2025-08-18T17:13:38,Card,SUCCESS,,3798.91
PAY000000498,O000000366,1,2025-08-18T06:19:55,COD,SUCCESS,,1103.1
PAY000000499,O000000367,1,2025-08-18T09:01:39,UPI,SUCCESS,,3886.82
PAY000000500,O000000368,1,2025-08-18T06:37:22,UPI,SUCCESS,,19213.9
PAY000000501,O000000369,1,2025-08-18T23:37:31,NetBanking,FAILED,UPI_PIN_ERROR,1830.43
PAY000000502,O000000369,2,2025-08-18T23:41:40,NetBanking,SUCCESS,,1830.43
PAY000000503,O000000370,1,2025-08-18T18:34:57,COD,SUCCESS,,3726.99
PAY000000504,O000000371,1,2025-08-18T17:27:43,Card,SUCCESS,,1613.81
PAY000000505,O000000372,1,2025-08-18T18:06:54,Card,SUCCESS,,5341.78
PAY000000506,O000000373,1,2025-08-18T23:27:14,UPI,FAILED,BANK_TIMEOUT,23089.71
PAY000000507,O000000373,2,2025-08-18T23:32:04,UPI,SUCCESS,,23089.71
PAY000000508,O000000374,1,2025-08-18T06:12:59,COD,SUCCESS,,1798.37
PAY000000509,O000000375,1,2025-08-18T13:02:07,UPI,SUCCESS,,4748.78
PAY000000510,O000000376,1,2025-08-19T12:52:57,Card,SUCCESS,,5549.34
PAY000000511,O000000377,1,2025-08-20T00:03:46,NetBanking,SUCCESS,,2671.53
PAY000000512,O000000378,1,2025-08-19T13:14:28,COD,SUCCESS,,18414.75
PAY000000513,O000000379,1,2025-08-19T13:25:24,Card,FAILED,BANK_TIMEOUT,3228.6
PAY000000514,O000000379,2,2025-08-19T13:30:47,Card,SUCCESS,,3228.6
PAY000000515,O000000380,1,2025-08-19T12:32:25,COD,SUCCESS,,12888.16
PAY000000516,O000000381,1,2025-08-19T06:51:05,COD,SUCCESS,,685.68
PAY000000517,O000000382,1,2025-08-19T21:19:04,Card,SUCCESS,,4441.66
PAY000000518,O000000383,1,2025-08-19T18:31:42,COD,SUCCESS,,9264.75
PAY000000519,O000000384,1,2025-08-19T13:25:43,COD,SUCCESS,,2324.81
PAY000000520,O000000385,1,2025-08-19T17:50:04,UPI,SUCCESS,,734.46
PAY000000521,O000000386,1,2025-08-19T10:01:22,UPI,FAILED,INSUFFICIENT_FUNDS,14665.44
PAY000000522,O000000386,2,2025-08-19T10:11:36,UPI,SUCCESS,,14665.44
PAY000000523,O000000387,1,2025-08-19T16:14:03,Card,FAILED,BANK_TIMEOUT,7910.17
PAY000000524,O000000387,2,2025-08-19T16:18:28,Card,FAILED,CARD_DECLINED,7910.17
PAY000000525,O000000387,3,2025-08-19T16:22:23,Card,SUCCESS,,7910.17
PAY000000526,O000000388,1,2025-08-19T15:55:34,COD,SUCCESS,,14662.18
PAY000000527,O000000389,1,2025-08-19T17:16:50,Card,SUCCESS,,11859.55
PAY000000528,O000000390,1,2025-08-19T21:05:40,UPI,SUCCESS,,5202.8
PAY000000529,O000000391,1,2025-08-19T19:09:12,UPI,SUCCESS,,11474.07
PAY000000530,O000000392,1,2025-08-19T22:40:15,Card,FAILED,INSUFFICIENT_FUNDS,4136.82
PAY000000531,O000000392,2,2025-08-19T22:49:35,Card,SUCCESS,,4136.82
PAY000000532,O000000393,1,2025-08-20T15:39:45,COD,SUCCESS,,7930.01
PAY000000533,O000000394,1,2025-08-20T04:55:09,Card,SUCCESS,,14913.35
PAY000000534,O000000395,1,2025-08-20T20:22:36,COD,SUCCESS,,239.48
PAY000000535,O000000396,1,2025-08-20T18:36:12,NetBanking,FAILED,INSUFFICIENT_FUNDS,775.65
PAY000000536,O000000396,2,2025-08-20T18:31:14,NetBanking,FAILED,UPI_PIN_ERROR,775.65
PAY000000537,O000000396,3,2025-08-20T18:46:16,NetBanking,SUCCESS,,775.65
PAY000000538,O000000397,1,2025-08-20T14:36:59,NetBanking,SUCCESS,,4944.39
PAY000000539,O000000398,1,2025-08-20T11:24:21,UPI,SUCCESS,,771.77
PAY000000540,O000000399,1,2025-08-20T00:28:25,Card,SUCCESS,,11454.44
PAY000000541,O000000400,1,2025-08-20T12:39:46,Card,FAILED,BANK_TIMEOUT,4493.17
PAY000000542,O000000400,2,2025-08-20T12:46:14,Card,SUCCESS,,4493.17
PAY000000543,O000000401,1,2025-08-20T09:43:56,UPI,SUCCESS,,5177.35
PAY000000544,O000000402,1,2025-08-20T02:11:10,UPI,SUCCESS,,2777.9
PAY000000545,O000000403,1,2025-08-20T20:33:53,UPI,SUCCESS,,559.15
PAY000000546,O000000404,1,2025-08-20T12:12:17,UPI,FAILED,INSUFFICIENT_FUNDS,10951.42
PAY000000547,O000000404,2,2025-08-20T12:11:46,UPI,SUCCESS,,10951.42
PAY000000548,O000000405,1,2025-08-20T01:40:01,Card,FAILED,UPI_PIN_ERROR,515.95
PAY000000549,O000000405,2,2025-08-20T01:34:51,Card,FAILED,INSUFFICIENT_FUNDS,515.95
PAY000000550,O000000405,3,2025-08-20T01:41:43,Card,FAILED,INSUFFICIENT_FUNDS,515.95
PAY000000551,O000000405,4,2025-08-20T01:37:52,Card,FAILED,INSUFFICIENT_FUNDS,515.95
PAY000000552,O000000405,5,2025-08-20T01:46:40,Card,FAILED,FRAUD_SUSPECTED,515.95
PAY000000553,O000000405,6,2025-08-20T01:44:44,Card,FAILED,BANK_TIMEOUT,515.95
PAY000000554,O000000405,7,2025-08-20T01:58:09,Card,SUCCESS,,515.95
PAY000000555,O000000406,1,2025-08-20T08:49:59,Card,FAILED,INSUFFICIENT_FUNDS,2732.93
PAY000000556,O000000406,2,2025-08-20T08:57:56,Card,SUCCESS,,2732.93
PAY000000557,O000000407,1,2025-08-20T07:40:46,UPI,SUCCESS,,5003.53
PAY000000558,O000000408,1,2025-08-20T21:23:50,COD,SUCCESS,,1722.5
PAY000000559,O000000409,1,2025-08-20T05:05:14,Card,FAILED,UPI_PIN_ERROR,7491.56
PAY000000560,O000000409,2,2025-08-20T05:15:17,Card,SUCCESS,,7491.56
PAY000000561,O000000410,1,2025-08-20T21:29:09,UPI,SUCCESS,,614.18
PAY000000562,O000000411,1,2025-08-20T10:27:42,UPI,SUCCESS,,298.8
PAY000000563,O000000412,1,2025-08-20T07:13:59,NetBanking,SUCCESS,,7818.78
PAY000000564,O000000413,1,2025-08-20T20:08:45,Card,SUCCESS,,7593.74
PAY000000565,O000000414,1,2025-08-20T13:13:08,Card,SUCCESS,,11803.47
PAY000000566,O000000415,1,2025-08-20T13:05:03,COD,SUCCESS,,3541.47
PAY000000567,O000000416,1,2025-08-20T10:49:27,NetBanking,SUCCESS,,7247.5
PAY000000568,O000000417,1,2025-08-20T08:41:00,Card,SUCCESS,,10319.1
PAY000000569,O000000418,1,2025-08-20T11:26:12,UPI,FAILED,CARD_DECLINED,6795.75
PAY000000570,O000000418,2,2025-08-20T11:32:09,UPI,SUCCESS,,6795.75
PAY000000571,O000000419,1,2025-08-21T06:08:24,UPI,SUCCESS,,11221.87
PAY000000572,O000000420,1,2025-08-21T12:17:10,Card,FAILED,CARD_DECLINED,1973.95
PAY000000573,O000000420,2,2025-08-21T12:24:43,Card,SUCCESS,,1973.95
PAY000000574,O000000421,1,2025-08-21T05:22:33,UPI,SUCCESS,,1274.6
PAY000000575,O000000422,1,2025-08-21T17:08:55,Card,SUCCESS,,12490.03
PAY000000576,O000000423,1,2025-08-21T05:37:35,NetBanking,SUCCESS,,2490.87
PAY000000577,O000000424,1,2025-08-21T14:19:23,UPI,FAILED,BANK_TIMEOUT,3242.21
PAY000000578,O000000424,2,2025-08-21T14:28:18,UPI,SUCCESS,,3242.21
PAY000000579,O000000425,1,2025-08-21T04:42:55,Card,SUCCESS,,5385.33
PAY000000580,O000000426,1,2025-08-21T23:35:09,COD,SUCCESS,,2743.32
PAY000000581,O000000427,1,2025-08-21T07:12:11,UPI,FAILED,BANK_TIMEOUT,5903.06
PAY000000582,O000000427,2,2025-08-21T07:22:41,UPI,SUCCESS,,5903.06
PAY000000583,O000000428,1,2025-08-21T10:11:39,Card,SUCCESS,,5798.58
PAY000000584,O000000429,1,2025-08-21T20:28:55,Card,FAILED,CARD_DECLINED,2280.49
PAY000000585,O000000429,2,2025-08-21T20:23:12,Card,FAILED,CARD_DECLINED,2280.49
PAY000000586,O000000429,3,2025-08-21T20:32:21,Card,FAILED,FRAUD_SUSPECTED,2280.49
PAY000000587,O000000429,4,2025-08-21T20:31:19,Card,FAILED,UPI_PIN_ERROR,2280.49
PAY000000588,O000000429,5,2025-08-21T20:30:36,Card,FAILED,UPI_PIN_ERROR,2280.49
PAY000000589,O000000429,6,2025-08-21T20:38:53,Card,SUCCESS,,2280.49
PAY000000590,O000000430,1,2025-08-21T02:31:01,UPI,FAILED,UPI_PIN_ERROR,4120.29
PAY000000591,O000000431,1,2025-08-21T13:37:46,Card,FAILED,UPI_PIN_ERROR,4470.1
PAY000000592,O000000431,2,2025-08-21T13:44:34,Card,SUCCESS,,4470.1
PAY000000593,O000000432,1,2025-08-21T05:43:36,COD,SUCCESS,,2908.6
PAY000000594,O000000433,1,2025-08-21T07:27:55,Card,SUCCESS,,9535.25
PAY000000595,O000000434,1,2025-08-21T22:01:33,Card,FAILED,CARD_DECLINED,6442.2
PAY000000596,O000000434,2,2025-08-21T22:10:28,Card,SUCCESS,,6442.2
PAY000000597,O000000435,1,2025-08-21T17:35:08,Card,SUCCESS,,5749.46
PAY000000598,O000000436,1,2025-08-21T22:39:08,UPI,SUCCESS,,3915.93
PAY000000599,O000000437,1,2025-08-21T12:48:59,NetBanking,FAILED,BANK_TIMEOUT,1753.54
PAY000000600,O000000437,2,2025-08-21T12:46:37,NetBanking,SUCCESS,,1753.54
PAY000000601,O000000438,1,2025-08-21T13:34:47,NetBanking,SUCCESS,,7845.49
PAY000000602,O000000439,1,2025-08-21T06:13:44,Card,SUCCESS,,2113.26
