order_id,session_id,user_id,order_ts,channel,device,device_id,ip_hash,shipping_pincode,city_tier,payment_method,coupon_id,gross_amount,discount_amount,shipping_amount,net_amount,promo_flag,order_status
O000000160,S000003699,U000345,2025-08-10T05:33:40,organic,web,D4c6a2097f8,IP1bf2b43b79,576074,2,Card,,4110.58,0.0,0.0,4110.58,0,PLACED
O000000161,S000003737,U001428,2025-08-10T18:41:22,organic,web,D930ecaf744,IP24fa02d8e5,575139,3,COD,,4209.33,0.0,0.0,4209.33,0,PLACED
O000000162,S000003787,U003076,2025-08-10T12:28:23,organic,mobile,Db1597eda25,IP4f28c34d27,572769,2,Card,,497.48,0.0,63.0,560.48,0,PLACED
O000000163,S000003810,U003040,2025-08-10T21:31:33,search,web,D0a158208f8,IP21415f2b15,578600,2,COD,,8695.2,0.0,0.0,8695.2,0,PLACED
O000000164,S000003816,U001590,2025-08-10T12:15:45,organic,web,D6d8fb80636,IPe926cc52f1,563967,1,Card,,7070.15,0.0,0.0,7070.15,0,PLACED
O000000165,S000003838,U000222,2025-08-10T13:38:40,organic,web,Ddc5e76387c,IP5cbea2e06e,572149,2,Card,,4626.77,0.0,0.0,4626.77,0,PLACED
O000000166,S000003860,,2025-08-10T04:29:52,search,web,D_G_e4d12d30da,IP65de9e010f,567111,,UPI,,7789.28,0.0,0.0,7789.28,0,PLACED
O000000167,S000003917,U002695,2025-08-10T07:37:04,paid_social,web,D12c3592181,IP3ad24af799,575699,2,NetBanking,,3105.9,0.0,0.0,3105.9,0,PLACED
O000000168,S000003946,U001541,2025-08-10T06:08:05,paid_social,mobile,D4ca4741c58,IP578e095b13,569190,2,NetBanking,,6257.52,0.0,0.0,6257.52,0,PLACED
O000000169,S000003949,U001941,2025-08-10T17:47:02,referral,web,De133d56fe0,IP4f8c7a1581,571541,2,UPI,,7106.94,0.0,0.0,7106.94,0,PLACED
O000000170,S000004011,U000662,2025-08-10T19:53:08,organic,web,D8394c6b6d2,IP68432e66a9,568518,2,COD,CPN014,9923.18,120.0,0.0,9803.18,0,PLACED
O000000171,S000004025,U001469,2025-08-10T15:23:26,organic,mobile,Dfd60c302fe,IP7f4cfd0b76,575588,1,COD,,27775.33,0.0,0.0,27775.33,0,PLACED
O000000172,S000004086,U000886,2025-08-11T16:31:17,organic,web,Dbf78a73f8d,IPd2abf30234,575438,2,Card,,14403.34,0.0,0.0,14403.34,0,PLACED
O000000173,S000004091,U003083,2025-08-11T04:53:13,email,mobile,D806f59e288,IP3f2103f6b0,574252,2,UPI,,1506.24,0.0,0.0,1506.24,0,PLACED
O000000174,S000004125,U001060,2025-08-11T18:54:57,organic,mobile,D8a519bbc60,IPd78e7f762c,577934,1,UPI,,9898.88,0.0,0.0,9898.88,0,PLACED
O000000175,S000004131,U002855,2025-08-11T02:17:45,search,web,Df059ac32ca,IP14ffb436a4,568375,2,UPI,,10470.58,0.0,0.0,10470.58,0,PLACED
O000000176,S000004141,U000094,2025-08-11T15:56:16,referral,mobile,De70b464ce5,IP87ab98d2ea,574252,1,NetBanking,,6003.17,0.0,0.0,6003.17,0,PLACED
O000000177,S000004241,U001983,2025-08-11T12:27:23,referral,mobile,D24f452484b,IPa54f79d091,579501,1,NetBanking,SHIPFREE,970.59,80.0,0.0,890.59,0,PLACED
O000000178,S000004260,,2025-08-11T08:42:52,referral,mobile,D_G_0c739d0ce9,IP4eedb425c2,566185,,Card,,13190.76,0.0,0.0,13190.76,0,PLACED
O000000179,S000004265,U002734,2025-08-11T08:39:13,search,mobile,Da574966456,IPe6a84ae2bc,563966,1,Card,,5104.56,0.0,0.0,5104.56,0,PLACED
O000000180,S000004268,U002620,2025-08-11T01:33:58,search,mobile,D_RING_04,IP_RING_SHAR,565285,1,UPI,CPN012,17506.07,300.0,0.0,17206.07,0,PLACED
O000000181,S000004340,U000407,2025-08-11T17:37:27,referral,mobile,Daedc82d88b,IP2a5118cb66,576422,2,COD,,3554.38,0.0,0.0,3554.38,0,PLACED
O000000182,S000004362,U002900,2025-08-11T23:08:44,email,web,Da47079d296,IPf25e435992,565285,2,UPI,,5801.95,0.0,0.0,5801.95,0,PLACED
O000000183,S000004398,,2025-08-11T08:31:40,paid_social,web,D_G_689aee7c5b,IPcb54daf14d,566836,,UPI,,4095.12,0.0,0.0,4095.12,0,PLACED
O000000184,S000004422,U003038,2025-08-11T20:17:34,search,web,De66f50ee47,IPa5becfa279,577934,2,Card,,1655.6,0.0,0.0,1655.6,0,PLACED
O000000185,S000004424,U002074,2025-08-11T15:29:58,search,web,De6c19a0fca,IP1feedc9d03,572901,2,Card,,5619.37,0.0,0.0,5619.37,0,PLACED
O000000186,S000004442,U001930,2025-08-11T22:22:15,paid_social,mobile,D_RING_02,IP_RING_SHAR,563967,3,COD,,6958.21,0.0,0.0,6958.21,0,PLACED
O000000187,S000004516,U002269,2025-08-11T05:54:54,search,web,D3ed630b446,IP4959ec9111,579501,1,COD,FLASH40,5730.48,500.0,0.0,5230.48,0,PLACED
O000000188,S000004517,U000049,2025-08-11T05:48:41,referral,mobile,D7a917b75a2,IPc17c2407c6,565285,3,Wallet,CPN008,2661.65,150.0,0.0,2511.65,0,PLACED
O000000189,S000004539,U000509,2025-08-11T22:57:15,organic,web,D4317becc64,IPe0c02b9539,572495,2,UPI,,6220.82,0.0,0.0,6220.82,0,PLACED
O000000190,S000004560,U002466,2025-08-12T01:56:42,email,web,Df3183528f2,IPd87f8a16aa,563967,1,Wallet,,502.76,0.0,0.0,502.76,1,PLACED
O000000191,S000004584,U003000,2025-08-12T18:07:44,email,mobile,Db592d512f9,IPf7aca8bb8c,578963,1,Card,,794.42,0.0,0.0,794.42,1,PLACED
O000000192,S000004586,U001794,2025-08-12T20:03:10,search,web,D2677390038,IP85b4d57c5a,573634,2,NetBanking,,1800.74,0.0,0.0,1800.74,1,PLACED
O000000193,S000004605,U002436,2025-08-12T02:51:58,paid_social,mobile,Da87fbe2c6c,IPe91ed88743,577626,1,COD,,2735.21,0.0,0.0,2735.21,1,PLACED
O000000194,S000004613,,2025-08-12T07:13:40,search,web,D_G_e1a3c2b0b6,IP400833fffb,563842,,Card,FLAT150,7863.32,150.0,0.0,7713.32,1,PLACED
O000000195,S000004622,U000277,2025-08-12T07:12:59,referral,mobile,Df2d345a308,IPcd59d6a9ac,579884,2,COD,,2356.89,0.0,0.0,2356.89,1,PLACED
O000000196,S000004646,U002219,2025-08-12T13:00:25,search,mobile,Db3f60c77a4,IP7f5c7e8bec,572769,1,COD,CPN008,3480.72,150.0,0.0,3330.72,1,PLACED
O000000197,S000004649,U002385,2025-08-12T14:16:34,organic,web,D8794f6e350,IP523282bcb9,569539,1,COD,,9268.57,0.0,0.0,9268.57,1,PLACED
O000000198,S000004665,U000352,2025-08-12T02:49:03,referral,web,D11178ca698,IPffc640e4bd,579236,1,UPI,,5023.65,500.0,0.0,4523.65,1,PLACED
O000000199,S000004671,U001673,2025-08-12T19:02:52,organic,web,D6a6e0577dd,IP6ddcaf0d91,563966,2,COD,SHIPFREE,2853.98,80.0,0.0,2773.98,1,PLACED
O000000200,S000004700,,2025-08-12T02:21:59,paid_social,web,D_G_92cbabc658,IPda75584f27,562180,,UPI,,1191.63,0.0,0.0,1191.63,1,PLACED
O000000201,S000004706,U001697,2025-08-12T20:32:30,referral,web,Daa59e4c59f,IP0b734c536d,572901,3,COD,,4122.46,0.0,0.0,4122.46,1,PLACED
O000000202,S000004718,U002240,2025-08-12T14:09:18,organic,mobile,D354fd5922d,IPb7fca1ad30,572901,2,Card,CPN014,6282.03,120.0,0.0,6162.03,1,PLACED
O000000203,S000004735,U000427,2025-08-12T13:07:26,search,mobile,D3a99fc3e24,IPf444ac1c0f,575618,2,COD,,14549.95,0.0,0.0,14549.95,1,PLACED
O000000204,S000004777,U001134,2025-08-12T03:25:09,organic,mobile,Ddde4c26b79,IPc35910db5d,578600,3,COD,,9376.76,0.0,0.0,9376.76,1,PLACED
O000000205,S000004786,U002935,2025-08-12T11:42:17,referral,web,De9fbd296d3,IP4e3f4c9792,565894,2,Card,,5727.33,0.0,0.0,5727.33,1,PLACED
O000000206,S000004794,U002845,2025-08-12T11:54:29,search,,D0a6668e0a6,IPd6b7ae3c2d,565894,1,COD,,7089.53,0.0,0.0,7089.53,1,PLACED
O000000207,S000004824,U001171,2025-08-12T17:19:41,search,web,Db68365061c,IP28c5381204,576088,1,COD,,7546.54,0.0,0.0,7546.54,1,PLACED
O000000208,S000004858,U001989,2025-08-12T04:12:46,paid_social,mobile,Db0f41dd199,IPdaac63b870,576074,2,UPI,,2901.39,0.0,0.0,2901.39,1,PLACED
O000000209,S000004900,U001909,2025-08-12T13:03:24,search,web,Dbd0cf46bc9,IP50eaf858d7,574360,2,NetBanking,,6192.08,0.0,0.0,6192.08,1,PLACED
O000000210,S000004901,U002138,2025-08-12T07:41:15,email,mobile,Df3bffae9e2,IP6d6ba4ae38,565285,2,UPI,,7700.48,0.0,0.0,7700.48,1,PLACED
O000000211,S000004910,,2025-08-12T10:29:56,paid_social,web,D_G_f1aabf5eb4,IP195a422603,561342,,NetBanking,,5018.59,0.0,0.0,5018.59,1,PLACED
O000000212,S000004911,,2025-08-12T04:48:25,referral,mobile,D_G_3a7378ca7b,IPd16e03b8d9,562580,,UPI,,6689.66,0.0,0.0,6689.66,1,PLACED
O000000213,S000005000,U000842,2025-08-12T21:03:15,email,mobile,D32ef8844f5,IPd99daea848,572398,2,Wallet,,33263.46,0.0,0.0,33263.46,1,PLACED
O000000214,S000005047,U002396,2025-08-12T14:59:55,email,mobile,De6fceb3461,IPc22e4089cc,577899,3,NetBanking,,7889.38,0.0,0.0,7889.38,1,PLACED
O000000215,S000005055,,2025-08-12T03:18:30,paid_social,web,D_G_c06141a5d7,IP489ea9cccf,568770,,Card,CPN008,6914.17,150.0,0.0,6764.17,1,PLACED
O000000216,S000005066,U001024,2025-08-13T19:57:50,search,web,Dbef8fec0bc,IP59342c1af9,565285,1,COD,,8932.83,0.0,0.0,8932.83,0,PLACED
O000000217,S000005114,U000364,2025-08-13T01:57:32,organic,mobile,D70484ff9e3,IPb02111f0cf,572901,2,UPI,,1181.84,0.0,0.0,1181.84,0,PLACED
O000000218,S000005118,U000244,2025-08-13T09:34:17,email,web,D3a32e20dc4,IP6c0966e537,563967,2,UPI,,4430.67,0.0,0.0,4430.67,0,PLACED
O000000219,S000005145,U000351,2025-08-13T11:49:41,email,mobile,D7174842f6d,IPfb4080f5c7,574441,2,Card,,2490.54,0.0,0.0,2490.54,0,PLACED
O000000220,S000005189,U002585,2025-08-13T19:34:52,organic,web,D3daf40afc6,IP88edbf2498,573828,2,UPI,,10356.53,0.0,0.0,10356.53,0,PLACED
O000000221,S000005214,U001827,2025-08-13T13:31:15,organic,web,Dac0d01ac75,IP5d9e107f1b,572398,2,Card,,5096.36,0.0,0.0,5096.36,0,PLACED
O000000222,S000005237,U002590,2025-08-13T20:44:20,organic,web,D23824fa0c0,IP20b19ab324,575699,2,COD,,2677.27,0.0,0.0,2677.27,0,PLACED
O000000223,S000005242,U003049,2025-08-13T01:33:00,referral,mobile,D9cc05ff496,IP216f5c5836,563966,2,Card,,4519.15,0.0,0.0,4519.15,0,CANCELLED_PAYMENT_FAILED
O000000224,S000005245,U001695,2025-08-13T04:51:44,organic,web,D43018ab783,IP4e2062beb1,572398,3,Card,,16347.51,0.0,0.0,16347.51,0,PLACED
O000000225,S000005286,U002954,2025-08-14T00:04:15,organic,mobile,Dae68b18bd9,IP8c66ed5488,571647,2,COD,,11737.82,0.0,0.0,11737.82,0,PLACED
O000000226,S000005287,U001751,2025-08-13T17:10:18,organic,mobile,D9004ba2689,IPbc40e5f6cb,572398,2,Card,,1541.16,0.0,0.0,1541.16,0,PLACED
O000000227,S000005297,U000155,2025-08-13T18:18:38,referral,web,D0f55633e06,IP371e2f3f7e,572769,2,Card,,3334.51,0.0,0.0,3334.51,0,PLACED
O000000228,S000005300,U000877,2025-08-13T06:42:24,search,mobile,D0f498d4158,IPff3b8c7a9c,575439,2,NetBanking,,582.24,0.0,0.0,582.24,0,PLACED
O000000229,S000005315,U000819,2025-08-13T16:23:02,search,mobile,Dd856cf28dd,IPacc8e527b6,573828,2,Card,,3634.16,0.0,0.0,3634.16,0,PLACED
O000000230,S000005390,U000368,2025-08-13T14:03:42,email,mobile,D96a6c47ad4,IPc6107d5174,579884,1,UPI,,4204.67,0.0,0.0,4204.67,0,PLACED
O000000231,S000005409,,2025-08-13T23:23:26,paid_social,web,D_G_c0bb18e3b9,IP830bcb6a05,568408,,COD,,13781.11,0.0,0.0,13781.11,0,PLACED
O000000232,S000005439,U001067,2025-08-13T07:34:34,email,web,D9896e57763,IPa52eda8f35,573709,3,Card,,9350.58,0.0,0.0,9350.58,0,CANCELLED_PAYMENT_FAILED
O000000233,S000005447,U001282,2025-08-13T09:54:19,referral,web,D341b0cd8b9,IP073496cf13,574360,1,COD,,9508.41,0.0,0.0,9508.41,0,PLACED
O000000234,S000005449,U001984,2025-08-13T21:10:14,organic,mobile,D4094773fb8,IPa6a68e0c5f,568375,2,COD,,2641.75,0.0,0.0,2641.75,0,PLACED
O000000235,S000005455,U002606,2025-08-13T19:19:03,organic,web,Dc856720d36,IP1f81bca9a9,568375,1,NetBanking,,2823.87,0.0,0.0,2823.87,0,PLACED
O000000236,S000005472,U002875,2025-08-13T23:02:21,organic,web,D72a058b749,IPfef45c5963,577522,2,COD,,3298.18,0.0,0.0,3298.18,0,PLACED
O000000237,S000005519,U001495,2025-08-13T09:28:58,paid_social,mobile,D0c695791e7,IP08773011c3,575439,1,Card,,11987.23,0.0,0.0,11987.23,0,PLACED
O000000238,S000005522,U002827,2025-08-13T07:15:36,search,web,D876816bd11,IP0c473e747c,577970,1,UPI,,3797.89,0.0,0.0,3797.89,0,PLACED
O000000239,S000005546,U000709,2025-08-13T16:12:59,search,web,D7467cc6bd0,IPef53402fa9,573828,2,Card,,1698.76,0.0,0.0,1698.76,0,PLACED
O000000240,S000005576,U002338,2025-08-13T10:01:02,organic,web,Dd3f07eaa62,IP5b0e0cebdb,,1,COD,,7876.86,0.0,0.0,7876.86,0,PLACED
O000000241,S000005587,U002410,2025-08-14T21:47:12,paid_social,web,Df881e9280e,IPf483a9a0ee,575614,1,UPI,,4638.19,0.0,0.0,4638.19,0,PLACED
O000000242,S000005666,U001548,2025-08-14T04:34:53,email,mobile,Dd033aeefd5,IPbcb765d179,575139,3,Card,,1865.44,0.0,0.0,1865.44,0,PLACED
O000000243,S000005695,U002829,2025-08-14T02:07:08,organic,web,Defddd88ae2,IP96f8cad3df,563967,2,UPI,,2946.54,0.0,0.0,2946.54,0,PLACED
O000000244,S000005711,U001506,2025-08-14T09:52:09,organic,mobile,D7abc081eed,IP5478922139,572788,1,Card,FLASH40,21668.1,500.0,0.0,21168.1,0,PLACED
O000000245,S000005736,U002625,2025-08-14T16:59:18,search,web,D41ce44cd6f,IPdfa467a3cd,572495,1,Card,,11815.27,0.0,0.0,11815.27,0,PLACED
O000000246,S000005784,U000607,2025-08-14T11:19:02,organic,mobile,D79cdca250d,IP95cdadcc90,572788,2,Wallet,CPN008,2007.37,150.0,0.0,1857.37,0,PLACED
O000000247,S000005793,,2025-08-14T22:29:35,organic,web,D_G_158b4080a7,IP7dbaec99f7,564469,,NetBanking,,1858.68,0.0,0.0,1858.68,0,PLACED
O000000248,S000005796,U002366,2025-08-14T21:02:16,email,mobile,D5fa785db1d,IP663b4fdc56,563966,2,UPI,,5303.9,0.0,0.0,5303.9,0,PLACED
O000000249,S000005816,U000293,2025-08-14T15:25:37,email,web,De695a97e88,IP7b00f6575d,569539,2,Wallet,CPN010,5293.09,300.0,0.0,4993.09,0,PLACED
O000000250,S000005858,,2025-08-14T06:14:35,paid_social,mobile,D_G_93ecfd988a,IPa859db2be0,566084,,UPI,,4072.5,0.0,0.0,4072.5,0,PLACED
O000000251,S000005921,,2025-08-14T14:01:05,organic,web,D_G_043821889c,IP4f34e7191c,565873,,Card,,218.32,0.0,51.75,270.07,0,PLACED
O000000252,S000005924,U001254,2025-08-14T19:11:37,email,web,D186b2b381d,IPf873cd2986,571561,2,COD,,226.69,0.0,68.38,295.07,0,PLACED
O000000253,S000005955,U001798,2025-08-14T08:32:33,organic,web,Dc20ef0973a,IP915bb7cd80,575614,2,Card,SHIPFREE,5989.57,80.0,0.0,5909.57,0,PLACED
O000000254,S000005966,U002368,2025-08-14T08:45:38,email,mobile,Dd15b5b843b,IPf776b61da7,569190,2,Card,,2452.52,0.0,0.0,2452.52,0,PLACED
O000000255,S000005991,U002578,2025-08-14T05:44:56,paid_social,mobile,D0a55760b74,IP543c6debe6,573709,1,Card,,894.74,0.0,0.0,894.74,0,PLACED
O000000256,S000006041,U001203,2025-08-14T22:33:13,paid_social,web,Dc45b48cc4c,IP6414496749,563967,2,Card,CPN014,6401.35,120.0,0.0,6281.35,0,PLACED
O000000257,S000006049,U002696,2025-08-14T18:48:18,organic,mobile,D6ab712798c,IP59c83e6648,576334,1,Card,,1472.8,0.0,0.0,1472.8,0,PLACED
O000000258,S000006057,U001475,2025-08-14T20:05:48,email,web,D54df9a58ee,IP26f7136922,579260,2,Card,,5221.08,0.0,0.0,5221.08,0,PLACED
O000000259,S000006093,U000874,2025-08-14T00:43:42,search,web,D55e47e9b8a,IP96949bb106,568375,3,Card,,1890.15,0.0,0.0,1890.15,0,PLACED
O000000260,S000006149,U001871,2025-08-14T11:41:26,search,web,De893f3cf5e,IPe76fc4bb9b,568518,2,Card,CPN014,4489.53,120.0,0.0,4369.53,0,PLACED
O000000261,S000006152,U003006,2025-08-14T12:09:20,search,web,D4f78571434,IP48e460a673,575139,3,NetBanking,,7199.66,0.0,0.0,7199.66,0,PLACED
O000000262,S000006160,U001889,2025-08-14T10:25:21,email,mobile,Da13b29a3e9,IP59de712634,575699,2,UPI,,1341.28,0.0,0.0,1341.28,0,PLACED
O000000263,S000006220,U000831,2025-08-14T13:56:45,search,web,De168f12d16,IPe28da03410,572495,3,COD,,1961.04,0.0,0.0,1961.04,0,PLACED
O000000264,S000006230,,2025-08-15T12:32:37,organic,web,D_G_538bf45257,IP1af029f8bc,564436,,Wallet,CPN014,4822.41,120.0,0.0,4702.41,0,PLACED
O000000265,S000006268,U000452,2025-08-15T06:45:08,search,mobile,D88998ad284,IPe0287843ee,575692,2,COD,SHIPFREE,727.81,80.0,0.0,647.81,0,PLACED
O000000266,S000006270,U002598,2025-08-15T06:48:32,paid_social,web,D9ed21128b3,IP7ab824a345,565285,3,COD,,11460.43,0.0,0.0,11460.43,0,PLACED
O000000267,S000006291,U000143,2025-08-15T00:21:36,search,mobile,D55fb57f5af,IP822bca0247,563967,1,Card,,5711.12,0.0,0.0,5711.12,0,CANCELLED_PAYMENT_FAILED
O000000268,S000006305,,2025-08-15T09:22:45,email,web,D_G_7a51f088ce,IP042ab3802e,566614,,NetBanking,,10125.15,0.0,0.0,10125.15,0,PLACED
O000000269,S000006363,,2025-08-15T19:33:21,paid_social,web,D_G_d7c27b28f3,IPd217f2e291,563194,,UPI,,1186.68,0.0,0.0,1186.68,0,PLACED
O000000270,S000006383,U002208,2025-08-15T01:40:06,search,mobile,D4d5bf894d6,IP876ea0eea2,563966,2,UPI,,3114.06,0.0,0.0,3114.06,0,PLACED
O000000271,S000006416,U001992,2025-08-15T19:45:21,referral,mobile,D078eb537d5,IP6e2cedb907,578896,1,COD,,1932.94,0.0,0.0,1932.94,0,PLACED
O000000272,S000006422,U001007,2025-08-15T04:18:13,organic,mobile,D985a2d245c,IP2aa0e6bb20,577742,2,COD,CPN008,3473.66,150.0,0.0,3323.66,0,PLACED
O000000273,S000006488,U000364,2025-08-15T01:34:08,ORGANIC,web,D70484ff9e3,IP908239293e,572901,2,COD,FLAT150,4805.51,150.0,0.0,4655.51,0,PLACED
O000000274,S000006494,U001779,2025-08-15T04:55:40,email,web,D6cfd1fdeff,IP4733ff781e,575842,3,Card,,5949.99,0.0,0.0,5949.99,0,PLACED
O000000275,S000006498,U000927,2025-08-15T00:10:29,organic,mobile,D934bd15694,IPa96e5bb895,578018,2,COD,FLASH40,2511.2,500.0,0.0,2011.2,0,PLACED
O000000276,S000006535,U002914,2025-08-15T07:55:25,referral,web,De140eb2f6d,IP9bb51cb7ca,579236,2,COD,,4407.33,0.0,0.0,4407.33,0,PLACED
O000000277,S000006553,,2025-08-15T06:13:19,paid_social,mobile,D_G_d0e7039b06,IPb9e57d6c2f,561279,,UPI,CPN008,7297.44,150.0,0.0,7147.44,0,PLACED
O000000278,S000006564,U002332,2025-08-15T01:11:02,paid_social,mobile,De596e67759,IPee95ae3db5,572495,1,UPI,CPN008,11130.86,150.0,0.0,10980.86,0,PLACED
O000000279,S000006579,U001636,2025-08-15T01:07:17,organic,web,D7c7aa30697,IP9d7d24b164,565285,2,Card,FLASH40,964.26,0.0,0.0,964.26,0,CANCELLED_PAYMENT_FAILED
O000000280,S000006588,U000926,2025-08-15T09:10:33,email,web,Da9f7947429,IP96709d63dd,575139,1,NetBanking,,11077.48,0.0,0.0,11077.48,0,PLACED
O000000281,S000006602,U000374,2025-08-15T03:19:41,organic,mobile,D726dda436c,IP8e161b7ca2,569539,2,UPI,,12485.41,0.0,0.0,12485.41,0,PLACED
O000000282,S000006611,,2025-08-15T05:40:23,organic,web,D_G_SHARED_05,IPba7004e536,561260,,Card,,753.4,0.0,0.0,753.4,0,PLACED
O000000283,S000006643,U001730,2025-08-15T21:59:30,search,mobile,D80ff91f191,IP38ac172874,575439,2,COD,,2362.74,0.0,0.0,2362.74,0,PLACED
O000000284,S000006647,U002838,2025-08-15T11:57:02,search,web,D8b441bdace,IP7a29bbfb94,568375,2,Card,,9614.44,0.0,0.0,9614.44,0,PLACED
O000000285,S000006657,U000339,2025-08-15T09:16:43,referral,web,D8b8fbf2e9c,IP06f2e6d224,572149,2,UPI,CPN014,4752.3,120.0,0.0,4632.3,0,CANCELLED_PAYMENT_FAILED
O000000286,S000006660,U003079,2025-08-15T18:06:45,search,web,Df8b4330629,IPc3f5a820c4,565894,1,UPI,,8388.02,0.0,0.0,8388.02,0,PLACED
O000000287,S000006675,U002015,2025-08-15T15:16:41,paid_social,web,Da90ef94894,IPe378699c55,569190,2,UPI,FASHION30,5440.65,400.0,0.0,5040.65,0,PLACED
O000000288,S000006702,U002919,2025-08-15T16:36:01,search,web,Dd69846edcf,IP03c837f3a4,569539,2,NetBanking,,5753.98,0.0,0.0,5753.98,0,PLACED
O000000289,S000006707,,2025-08-15T02:49:18,email,web,D_G_a7aa80f781,IPb8ee23841b,564476,,Card,,6181.89,0.0,0.0,6181.89,0,PLACED
O000000290,S000006716,U001564,2025-08-15T20:41:35,email,web,D117f80ed2d,IPd1c0daabb1,565285,2,COD,,22212.56,0.0,0.0,22212.56,0,PLACED
O000000291,S000006736,U000736,2025-08-15T12:36:10,organic,web,Db3c56ccea4,IP995fd1e2d7,579884,3,Card,,2860.71,0.0,0.0,2860.71,0,PLACED
O000000292,S000006748,U002257,2025-08-16T07:39:47,organic,web,Dcb19ab07a8,IPc181469553,568518,1,NetBanking,FLASH40,5916.73,500.0,0.0,5416.73,0,PLACED
O000000293,S000006765,U001152,2025-08-16T05:44:55,referral,web,Da8b4e43c1d,IP838d22b6e9,575614,2,UPI,,1942.51,0.0,0.0,1942.51,0,PLACED
O000000294,S000006775,,2025-08-16T16:32:42,search,mobile,D_G_a9ee5a7537,IPee9390ef85,562886,,UPI,CPN008,7226.83,150.0,0.0,7076.83,0,PLACED
O000000295,S000006778,U001265,2025-08-16T04:56:21,referral,mobile,Df950417478,IP1de848352d,572276,2,COD,,19933.68,0.0,0.0,19933.68,0,PLACED
O000000296,S000006786,,2025-08-16T13:27:17,search,web,D_G_SHARED_06,IPcfa14631eb,565525,,Card,,2172.75,0.0,0.0,2172.75,0,PLACED
O000000297,S000006885,U002062,2025-08-16T22:26:29,organic,mobile,D4a5a98e0b2,IP31d6fbbaf9,577545,1,COD,FLAT150,12260.64,150.0,0.0,12110.64,0,PLACED
O000000298,S000006908,U002310,2025-08-16T23:29:09,search,web,Dee9a65d40f,IP2b0bbd9453,576334,2,COD,,651.07,0.0,0.0,651.07,0,PLACED
O000000299,S000006946,U002811,2025-08-16T22:43:22,search,mobile,Df0da3a6573,IP901a162b8d,577970,3,NetBanking,,2508.94,0.0,0.0,2508.94,0,PLACED
O000000300,S000007028,U003178,2025-08-16T01:43:40,organic,web,D03e31b0ec7,IP28572e3d59,577080,2,COD,CPN013,12194.84,300.0,0.0,11894.84,0,PLACED
O000000301,S000007096,U001531,2025-08-16T22:09:16,referral,web,D0fa485ed5c,IP81d1dd4406,569190,2,COD,CPN012,1497.42,149.74,0.0,1347.68,0,PLACED
O000000302,S000007108,,2025-08-16T04:37:28,search,mobile,D_G_ae6ae640c1,IP6c28a4f03b,561907,,UPI,,1449.09,0.0,0.0,1449.09,0,PLACED
O000000303,S000007119,U001445,2025-08-16T18:11:27,organic,mobile,D09c57c9e4f,IP176efa9fb8,569539,2,COD,,2175.02,0.0,0.0,2175.02,0,PLACED
O000000304,S000007120,U000103,2025-08-16T20:56:58,referral,mobile,D1dcccc350f,IPe766d6758b,563967,2,COD,FASHION30,2194.25,400.0,0.0,1794.25,0,PLACED
O000000305,S000007128,U001611,2025-08-16T01:07:51,email,web,D8116f33fa0,IP91cc93d0c8,575692,3,Card,,9240.8,0.0,0.0,9240.8,0,PLACED
O000000306,S000007129,U000227,2025-08-16T23:33:24,email,mobile,Dc5c9c9d8ca,IP506b69dd11,574360,3,Card,,3139.45,0.0,0.0,3139.45,0,PLACED
O000000307,S000007132,U001093,2025-08-16T06:12:40,search,mobile,D10b910253c,IPc8b2db1c10,575699,1,COD,,908.27,0.0,0.0,908.27,0,PLACED
O000000308,S000007171,U002978,2025-08-16T01:42:39,referral,web,D1ff17e7876,IP19e01d26f3,563966,1,Card,,1725.54,0.0,0.0,1725.54,0,PLACED
O000000309,S000007174,U002775,2025-08-16T16:34:54,organic,mobile,D5e4cbd221d,IP51a5e48a0b,569539,1,Card,,964.26,0.0,0.0,964.26,0,CANCELLED_PAYMENT_FAILED
O000000310,S000007183,,2025-08-16T10:02:49,paid_social,web,D_G_7d3f589a50,IP133ac3e066,565264,,UPI,,5966.73,0.0,0.0,5966.73,0,PLACED
O000000311,S000007187,U001772,2025-08-16T11:33:09,search,web,D599076681c,IP8f6c38b6d6,574597,2,Card,CPN014,4840.44,120.0,0.0,4720.44,0,PLACED
O000000312,S000007188,U002986,2025-08-16T10:17:25,search,web,D92781d1a6b,IP6dbb10064b,579236,1,Card,,2446.89,0.0,0.0,2446.89,0,PLACED
O000000313,S000007189,U001505,2025-08-16T16:16:59,organic,mobile,D0cb5f40635,IP60ca87ac8c,563966,1,UPI,,4224.87,0.0,0.0,4224.87,0,PLACED
O000000314,S000007241,U001782,2025-08-16T23:25:27,paid_social,mobile,Dd04a98f771,IP077231b3fb,563967,2,UPI,,2771.27,0.0,0.0,2771.27,0,PLACED
O000000315,S000007242,U002858,2025-08-16T10:24:10,referral,web,D3fd86d5a9a,IP980ba9f9d5,577934,1,UPI,CPN012,14942.66,300.0,0.0,14642.66,0,PLACED
O000000316,S000007270,U002519,2025-08-16T07:30:40,organic,mobile,D03622eff1c,IP8c25d06947,578600,2,Card,,2931.16,0.0,0.0,2931.16,0,PLACED
O000000317,S000007274,U001347,2025-08-16T15:57:42,search,mobile,Da5dba1cccd,IP3063cb44e5,571647,2,Wallet,,741.32,0.0,0.0,741.32,0,PLACED
O000000318,S000007311,U000794,2025-08-16T21:09:30,organic,web,D80944ab314,IP9d2c94fe11,577548,1,Card,,4722.25,0.0,0.0,4722.25,0,PLACED
