rank,order_id,user_id,order_ts,net_amount,payment_method,coupon_id,shipping_pincode,risk_score,risk_band,reason_1,evidence_1,reason_2,evidence_2,reason_3,evidence_3,recommended_action,discount_pct,failed_attempts,device_orders_count,pincode_orders_count,days_since_signup,prior_refunds_count
96,O000002708,U002155,2025-11-19 16:59:41,979.27,card,none,569539.0,36,Medium,COUPON_DEVICE_REUSE,coupon_users_per_device=5,PINCODE_REUSE,pincode_orders_count=138,DEVICE_REUSE,device_orders_count=15,MANUAL_REVIEW,0.0,0,15,138,9999,0
97,O000000870,U002316,2025-09-07 05:03:06,770.58,cod,none,574573.0,36,Medium,COUPON_REPEAT_USER,coupon_orders_user=5,PINCODE_REUSE,pincode_orders_count=50,DEVICE_REUSE,device_orders_count=9,MANUAL_REVIEW,0.0,0,9,50,9999,0
98,O000001091,U002155,2025-09-16 19:38:00,669.33,upi,none,569539.0,36,Medium,COUPON_DEVICE_REUSE,coupon_users_per_device=5,PINCODE_REUSE,pincode_orders_count=138,DEVICE_REUSE,device_orders_count=15,MANUAL_REVIEW,0.0,0,15,138,9999,0
99,O000002013,U000187,2025-10-23 23:33:47,384.23,upi,none,565894.0,36,Medium,COUPON_DEVICE_REUSE,coupon_users_per_device=4,PINCODE_REUSE,pincode_orders_count=127,DEVICE_REUSE,device_orders_count=14,MANUAL_REVIEW,0.0,0,14,127,9999,0
100,O000000158,U000281,2025-08-10 15:45:27,25721.86,upi,none,565285.0,35,Medium,COUPON_DEVICE_REUSE,coupon_users_per_device=5,PINCODE_REUSE,pincode_orders_count=120,DEVICE_REUSE,device_orders_count=13,MANUAL_REVIEW,0.0,0,13,120,9999,0
101,O000000180,U002620,2025-08-11 01:33:58,17206.07,upi,cpn012,565285.0,35,Medium,COUPON_DEVICE_REUSE,coupon_users_per_device=5,PINCODE_REUSE,pincode_orders_count=120,DEVICE_REUSE,device_orders_count=13,MANUAL_REVIEW,1.7136913082148078,0,13,120,9999,0
102,O000004624,U000718,2025-11-08 23:05:04,16368.5,card,none,565285.0,35,Medium,COUPON_DEVICE_REUSE,coupon_users_per_device=5,PINCODE_REUSE,pincode_orders_count=120,DEVICE_REUSE,device_orders_count=13,MANUAL_REVIEW,0.0,0,13,120,9999,0
103,O000001718,U003164,2025-10-11 18:34:40,9076.81,cod,none,574573.0,35,Medium,COUPON_REPEAT_USER,coupon_orders_user=3,PINCODE_REUSE,pincode_orders_count=50,COD_ORDER,payment_method=cod,MANUAL_REVIEW,0.0,0,7,50,9999,0
104,O000004012,U000125,2026-01-10 07:39:03,8108.91,netbanking,none,565285.0,35,Medium,COUPON_DEVICE_REUSE,coupon_users_per_device=5,PINCODE_REUSE,pincode_orders_count=120,DEVICE_REUSE,device_orders_count=13,MANUAL_REVIEW,0.0,0,13,120,9999,0
105,O000000836,U003164,2025-09-06 05:34:36,6742.51,cod,flat150,574573.0,35,Medium,COUPON_REPEAT_USER,coupon_orders_user=3,PINCODE_REUSE,pincode_orders_count=50,COD_ORDER,payment_method=cod,MANUAL_REVIEW,2.1762754062018046,0,7,50,9999,0
106,O000000630,U003164,2025-08-30 23:30:13,2913.19,cod,cpn008,574573.0,35,Medium,COUPON_REPEAT_USER,coupon_orders_user=3,PINCODE_REUSE,pincode_orders_count=50,COD_ORDER,payment_method=cod,MANUAL_REVIEW,4.896855892060238,0,7,50,9999,0
107,O000002130,U003164,2025-10-28 07:59:16,1600.0,cod,none,574573.0,35,Medium,COUPON_REPEAT_USER,coupon_orders_user=3,PINCODE_REUSE,pincode_orders_count=50,COD_ORDER,payment_method=cod,MANUAL_REVIEW,0.0,0,7,50,9999,0
108,O000003188,U000737,2025-12-09 19:43:30,815.98,card,flash40,565285.0,35,Medium,COUPON_DEVICE_REUSE,coupon_users_per_device=5,PINCODE_REUSE,pincode_orders_count=120,DEVICE_REUSE,device_orders_count=13,MANUAL_REVIEW,37.99449839663217,0,13,120,9999,0
109,O000002605,U000284,2025-11-15 01:11:47,741.55,card,flash40,565285.0,35,Medium,COUPON_DEVICE_REUSE,coupon_users_per_device=5,PINCODE_REUSE,pincode_orders_count=120,DEVICE_REUSE,device_orders_count=13,MANUAL_REVIEW,0.0,0,13,120,9999,0
110,O000002237,U000125,2025-11-01 20:46:39,525.52,card,none,565285.0,35,Medium,COUPON_DEVICE_REUSE,coupon_users_per_device=5,PINCODE_REUSE,pincode_orders_count=120,DEVICE_REUSE,device_orders_count=13,MANUAL_REVIEW,0.0,0,13,120,9999,0
111,O000001073,U002357,2025-09-15 16:21:43,55761.97,netbanking,cpn008,576422.0,34,Medium,COUPON_REPEAT_USER,coupon_orders_user=3,PINCODE_REUSE,pincode_orders_count=61,VALUE_OUTLIER,net_amount_z=8.85,MANUAL_REVIEW,0.26827886765570946,0,3,61,9999,1
112,O000001460,U001536,2025-10-01 06:05:50,18392.1,cod,flash40,572788.0,34,Medium,COUPON_REPEAT_USER,coupon_orders_user=5,PINCODE_REUSE,pincode_orders_count=39,COD_ORDER,payment_method=cod,MANUAL_REVIEW,2.6466089000164095,0,5,39,9999,0
113,O000003020,U002998,2025-12-03 22:26:02,14098.89,cod,flash40,575438.0,34,Medium,COUPON_REPEAT_USER,coupon_orders_user=3,PINCODE_REUSE,pincode_orders_count=38,COD_ORDER,payment_method=cod,MANUAL_REVIEW,3.424917921842003,0,5,38,9999,0
114,O000001923,U001772,2025-10-18 05:43:25,13189.41,cod,none,574597.0,34,Medium,COUPON_REPEAT_USER,coupon_orders_user=3,PINCODE_REUSE,pincode_orders_count=37,COD_ORDER,payment_method=cod,MANUAL_REVIEW,0.0,0,5,37,9999,1
115,O000003952,U000671,2026-01-08 03:06:12,11954.18,cod,none,577545.0,34,Medium,COUPON_REPEAT_USER,coupon_orders_user=3,PINCODE_REUSE,pincode_orders_count=39,COD_ORDER,payment_method=cod,MANUAL_REVIEW,0.0,0,5,39,9999,0
116,O000001646,U002998,2025-10-08 22:43:08,11310.78,cod,none,575438.0,34,Medium,COUPON_REPEAT_USER,coupon_orders_user=3,PINCODE_REUSE,pincode_orders_count=38,COD_ORDER,payment_method=cod,MANUAL_REVIEW,0.0,0,5,38,9999,0
117,O000000499,U002769,2025-08-24 09:51:14,10415.63,cod,welcome20,575588.0,34,Medium,COUPON_REPEAT_USER,coupon_orders_user=4,PINCODE_REUSE,pincode_orders_count=46,COD_ORDER,payment_method=cod,MANUAL_REVIEW,2.343977805342957,0,6,46,9999,0
118,O000000146,U002372,2025-08-09 09:57:24,8705.36,cod,flash40,575139.0,34,Medium,COUPON_REPEAT_USER,coupon_orders_user=4,PINCODE_REUSE,pincode_orders_count=63,COD_ORDER,payment_method=cod,MANUAL_REVIEW,5.431618100758688,0,5,63,9999,0
119,O000001536,U001772,2025-10-03 16:38:06,8496.49,cod,cpn008,574597.0,34,Medium,COUPON_REPEAT_USER,coupon_orders_user=3,PINCODE_REUSE,pincode_orders_count=37,COD_ORDER,payment_method=cod,MANUAL_REVIEW,1.7348079972335597,0,5,37,9999,1
120,O000000583,U002779,2025-08-27 11:42:53,8306.13,cod,cpn008,579266.0,34,Medium,COUPON_REPEAT_USER,coupon_orders_user=3,PINCODE_REUSE,pincode_orders_count=52,COD_ORDER,payment_method=cod,MANUAL_REVIEW,1.7738610924855698,0,5,52,9999,0
121,O000000460,U000671,2025-08-22 14:17:47,7568.06,cod,none,577545.0,34,Medium,COUPON_REPEAT_USER,coupon_orders_user=3,PINCODE_REUSE,pincode_orders_count=39,COD_ORDER,payment_method=cod,MANUAL_REVIEW,0.0,0,5,39,9999,0
122,O000001328,U001266,2025-09-26 13:35:43,5390.85,cod,none,578418.0,34,Medium,COUPON_REPEAT_USER,coupon_orders_user=3,PINCODE_REUSE,pincode_orders_count=51,COD_ORDER,payment_method=cod,MANUAL_REVIEW,0.0,0,6,51,9999,0
123,O000001263,U001266,2025-09-24 02:39:21,5182.08,cod,none,578418.0,34,Medium,COUPON_REPEAT_USER,coupon_orders_user=3,PINCODE_REUSE,pincode_orders_count=51,COD_ORDER,payment_method=cod,MANUAL_REVIEW,0.0,0,6,51,9999,0
124,O000001468,U001647,2025-10-01 07:17:39,5172.35,cod,none,574621.0,34,Medium,COUPON_REPEAT_USER,coupon_orders_user=3,PINCODE_REUSE,pincode_orders_count=36,COD_ORDER,payment_method=cod,MANUAL_REVIEW,0.0,0,5,36,9999,0
125,O000003578,U001619,2025-12-25 01:59:30,4773.4,cod,cpn008,563966.0,34,Medium,COUPON_REPEAT_USER,coupon_orders_user=5,PINCODE_REUSE,pincode_orders_count=132,COD_ORDER,payment_method=cod,MANUAL_REVIEW,3.0466750619490597,0,6,132,9999,1
126,O000003858,U001772,2026-01-04 11:31:22,3805.06,cod,none,574597.0,34,Medium,COUPON_REPEAT_USER,coupon_orders_user=3,PINCODE_REUSE,pincode_orders_count=37,COD_ORDER,payment_method=cod,MANUAL_REVIEW,0.0,0,5,37,9999,1
127,O000002162,U001536,2025-10-29 18:45:52,2474.3,cod,flat150,572788.0,34,Medium,COUPON_REPEAT_USER,coupon_orders_user=5,PINCODE_REUSE,pincode_orders_count=39,COD_ORDER,payment_method=cod,MANUAL_REVIEW,5.715809930267119,0,5,39,9999,0
128,O000004405,U001647,2026-01-24 17:16:29,2417.16,cod,none,574621.0,34,Medium,COUPON_REPEAT_USER,coupon_orders_user=3,PINCODE_REUSE,pincode_orders_count=36,COD_ORDER,payment_method=cod,MANUAL_REVIEW,0.0,0,5,36,9999,0
129,O000002598,U001619,2025-11-15 01:34:49,2367.06,cod,flash40,563966.0,34,Medium,COUPON_REPEAT_USER,coupon_orders_user=5,PINCODE_REUSE,pincode_orders_count=132,COD_ORDER,payment_method=cod,MANUAL_REVIEW,17.439467607932865,0,6,132,9999,1
130,O000003146,U001989,2025-12-07 01:55:36,2114.33,cod,cpn010,576074.0,34,Medium,COUPON_REPEAT_USER,coupon_orders_user=3,PINCODE_REUSE,pincode_orders_count=62,COD_ORDER,payment_method=cod,MANUAL_REVIEW,12.42580757394391,0,5,62,9999,0
131,O000002055,U001536,2025-10-24 17:00:59,1848.32,cod,shipfree,572788.0,34,Medium,COUPON_REPEAT_USER,coupon_orders_user=5,PINCODE_REUSE,pincode_orders_count=39,COD_ORDER,payment_method=cod,MANUAL_REVIEW,4.14868901427149,0,5,39,9999,0
132,O000001443,U001619,2025-09-30 20:16:47,1354.16,cod,cpn008,563966.0,34,Medium,COUPON_REPEAT_USER,coupon_orders_user=5,PINCODE_REUSE,pincode_orders_count=132,COD_ORDER,payment_method=cod,MANUAL_REVIEW,9.972343367726836,0,6,132,9999,1
133,O000002738,U001647,2025-11-20 12:19:06,782.69,cod,welcome20,574621.0,34,Medium,COUPON_REPEAT_USER,coupon_orders_user=3,PINCODE_REUSE,pincode_orders_count=36,COD_ORDER,payment_method=cod,MANUAL_REVIEW,19.999795576270493,0,5,36,9999,0
134,O000003993,U001989,2026-01-10 13:36:59,229.99,cod,none,576074.0,34,Medium,COUPON_REPEAT_USER,coupon_orders_user=3,PINCODE_REUSE,pincode_orders_count=62,COD_ORDER,payment_method=cod,MANUAL_REVIEW,0.0,0,5,62,9999,0
135,O000003075,U002387,2025-12-05 00:29:33,20249.0,cod,shipfree,568375.0,33,Medium,COUPON_REPEAT_USER,coupon_orders_user=3,PINCODE_REUSE,pincode_orders_count=124,COD_ORDER,payment_method=cod,MANUAL_REVIEW,0.3935264892518078,0,4,124,9999,1
136,O000003679,U000872,2025-12-28 15:27:19,13500.68,cod,flash40,575661.0,33,Medium,PINCODE_REUSE,pincode_orders_count=51,REFUND_HISTORY,prior_refunds_count=2,COD_ORDER,payment_method=cod,MANUAL_REVIEW,3.571255110466063,0,4,51,9999,2
137,O000003922,U002387,2026-01-06 08:59:46,13094.25,cod,shipfree,568375.0,33,Medium,COUPON_REPEAT_USER,coupon_orders_user=3,PINCODE_REUSE,pincode_orders_count=124,COD_ORDER,payment_method=cod,MANUAL_REVIEW,0.6072451942235801,0,4,124,9999,1
138,O000003389,U000706,2025-12-17 20:00:09,12195.18,cod,none,563967.0,33,Medium,COUPON_REPEAT_USER,coupon_orders_user=3,PINCODE_REUSE,pincode_orders_count=168,COD_ORDER,payment_method=cod,MANUAL_REVIEW,0.0,0,4,168,9999,0
139,O000004593,U002293,2026-01-30 18:13:31,11065.86,cod,none,571647.0,33,Medium,PINCODE_REUSE,pincode_orders_count=66,REFUND_HISTORY,prior_refunds_count=2,COD_ORDER,payment_method=cod,MANUAL_REVIEW,0.0,0,4,66,9999,2
140,O000001107,U002293,2025-09-16 09:45:52,9631.99,cod,none,571647.0,33,Medium,PINCODE_REUSE,pincode_orders_count=66,REFUND_HISTORY,prior_refunds_count=2,COD_ORDER,payment_method=cod,MANUAL_REVIEW,0.0,0,4,66,9999,2
141,O000001543,U003112,2025-10-04 12:41:17,7624.16,cod,none,569190.0,33,Medium,PINCODE_REUSE,pincode_orders_count=95,REFUND_HISTORY,prior_refunds_count=2,COD_ORDER,payment_method=cod,MANUAL_REVIEW,0.0,0,4,95,9999,2
142,O000004197,U000706,2026-01-16 07:24:59,5859.85,cod,cpn008,563967.0,33,Medium,COUPON_REPEAT_USER,coupon_orders_user=3,PINCODE_REUSE,pincode_orders_count=168,COD_ORDER,payment_method=cod,MANUAL_REVIEW,2.495902559964059,0,4,168,9999,0
143,O000000729,U001938,2025-09-02 16:27:15,3534.69,cod,none,565285.0,33,Medium,COUPON_REPEAT_USER,coupon_orders_user=3,PINCODE_REUSE,pincode_orders_count=120,COD_ORDER,payment_method=cod,MANUAL_REVIEW,0.0,0,4,120,9999,0
144,O000003708,U002387,2025-12-29 00:21:15,3250.16,cod,flat150,568375.0,33,Medium,COUPON_REPEAT_USER,coupon_orders_user=3,PINCODE_REUSE,pincode_orders_count=124,COD_ORDER,payment_method=cod,MANUAL_REVIEW,4.411557103195144,0,4,124,9999,1
145,O000001175,U001298,2025-09-20 04:32:28,3045.86,cod,flash40,569190.0,33,Medium,COUPON_REPEAT_USER,coupon_orders_user=4,PINCODE_REUSE,pincode_orders_count=95,COD_ORDER,payment_method=cod,MANUAL_REVIEW,14.100951532209393,0,4,95,9999,0
146,O000001637,U000310,2025-10-07 14:43:10,2718.84,cod,cpn008,unknown,33,Medium,COUPON_REPEAT_USER,coupon_orders_user=3,PINCODE_REUSE,pincode_orders_count=36,COD_ORDER,payment_method=cod,MANUAL_REVIEW,5.228594135608818,0,4,36,9999,0
147,O000002727,U001298,2025-11-20 03:25:50,2161.34,cod,flash40,569190.0,33,Medium,COUPON_REPEAT_USER,coupon_orders_user=4,PINCODE_REUSE,pincode_orders_count=95,COD_ORDER,payment_method=cod,MANUAL_REVIEW,18.78752808735449,0,4,95,9999,0
148,O000003829,U000872,2026-01-03 19:18:44,2150.78,cod,shipfree,575661.0,33,Medium,PINCODE_REUSE,pincode_orders_count=51,REFUND_HISTORY,prior_refunds_count=2,COD_ORDER,payment_method=cod,MANUAL_REVIEW,3.586189583912353,0,4,51,9999,2
149,O000003946,U001548,2026-01-08 19:36:43,29282.52,cod,none,575139.0,32,Medium,PINCODE_REUSE,pincode_orders_count=63,VALUE_OUTLIER,net_amount_z=4.67,COD_ORDER,payment_method=cod,MANUAL_REVIEW,0.0,0,8,63,9999,1
150,O000003062,U002542,2025-12-04 02:42:51,10942.21,cod,flash40,575842.0,32,Medium,COUPON_REPEAT_USER,coupon_orders_user=3,PINCODE_REUSE,pincode_orders_count=58,COD_ORDER,payment_method=cod,MANUAL_REVIEW,4.369785207577907,0,3,58,9999,0
151,O000000170,U000662,2025-08-10 19:53:08,9803.18,cod,cpn014,568518.0,32,Medium,COUPON_REPEAT_USER,coupon_orders_user=3,PINCODE_REUSE,pincode_orders_count=164,COD_ORDER,payment_method=cod,MANUAL_REVIEW,1.2092897639667928,0,3,164,9999,0
152,O000000684,U000738,2025-09-01 04:19:16,8527.6,cod,flat150,579266.0,32,Medium,PINCODE_REUSE,pincode_orders_count=52,REFUND_HISTORY,prior_refunds_count=2,COD_ORDER,payment_method=cod,MANUAL_REVIEW,1.7285885498294458,0,3,52,9999,2
153,O000003252,U002357,2025-12-12 01:08:07,4852.16,cod,fashion30,576422.0,32,Medium,COUPON_REPEAT_USER,coupon_orders_user=3,PINCODE_REUSE,pincode_orders_count=61,COD_ORDER,payment_method=cod,MANUAL_REVIEW,7.61591421434229,0,3,61,9999,1
154,O000001226,U002734,2025-09-22 05:56:08,25849.86,cod,cpn014,563966.0,30,Medium,PINCODE_REUSE,pincode_orders_count=132,VALUE_OUTLIER,net_amount_z=4.21,COD_ORDER,payment_method=cod,MANUAL_REVIEW,0.46207411206683435,0,5,132,9999,0
155,O000002870,U002954,2025-11-26 04:41:47,17855.21,upi,none,571647.0,30,Medium,COUPON_REPEAT_USER,coupon_orders_user=3,PINCODE_REUSE,pincode_orders_count=66,DEVICE_REUSE,device_orders_count=8,MANUAL_REVIEW,0.0,0,8,66,9999,0
156,O000002166,U000379,2025-10-29 21:58:42,17488.7,cod,shipfree,576334.0,30,Medium,PINCODE_REUSE,pincode_orders_count=45,VALUE_OUTLIER,net_amount_z=3.55,COD_ORDER,payment_method=cod,MANUAL_REVIEW,0.45535526248384905,0,5,45,9999,1
157,O000002647,U002954,2025-11-17 11:49:07,14943.71,netbanking,flash40,571647.0,30,Medium,COUPON_REPEAT_USER,coupon_orders_user=3,PINCODE_REUSE,pincode_orders_count=66,DEVICE_REUSE,device_orders_count=8,MANUAL_REVIEW,3.2375640309226217,0,8,66,9999,0
158,O000000512,U002316,2025-08-24 20:55:35,13072.13,upi,welcome20,574573.0,30,Medium,COUPON_REPEAT_USER,coupon_orders_user=5,PINCODE_REUSE,pincode_orders_count=50,DEVICE_REUSE,device_orders_count=9,MANUAL_REVIEW,1.876576793650865,0,9,50,9999,0
159,O000003702,U002316,2025-12-29 08:23:00,12381.72,card,flash40,574573.0,30,Medium,COUPON_REPEAT_USER,coupon_orders_user=5,PINCODE_REUSE,pincode_orders_count=50,DEVICE_REUSE,device_orders_count=9,MANUAL_REVIEW,3.881469244790292,0,9,50,9999,0
160,O000000876,U002316,2025-09-07 02:44:28,8953.71,card,none,574573.0,30,Medium,COUPON_REPEAT_USER,coupon_orders_user=5,PINCODE_REUSE,pincode_orders_count=50,DEVICE_REUSE,device_orders_count=9,MANUAL_REVIEW,0.0,0,9,50,9999,0
161,O000000065,U002954,2025-08-05 20:08:52,7329.69,card,flash40,571647.0,30,Medium,COUPON_REPEAT_USER,coupon_orders_user=3,PINCODE_REUSE,pincode_orders_count=66,DEVICE_REUSE,device_orders_count=8,MANUAL_REVIEW,6.385948868984596,0,8,66,9999,0
162,O000000138,U002954,2025-08-09 11:52:03,6448.95,netbanking,none,571647.0,30,Medium,COUPON_REPEAT_USER,coupon_orders_user=3,PINCODE_REUSE,pincode_orders_count=66,DEVICE_REUSE,device_orders_count=8,MANUAL_REVIEW,0.0,0,8,66,9999,0
163,O000002208,U002954,2025-10-31 20:21:28,2520.3,card,cpn014,571647.0,30,Medium,COUPON_REPEAT_USER,coupon_orders_user=3,PINCODE_REUSE,pincode_orders_count=66,DEVICE_REUSE,device_orders_count=8,MANUAL_REVIEW,4.544938075218725,0,8,66,9999,0
164,O000002630,U002316,2025-11-16 14:32:04,1902.27,wallet,none,574573.0,30,Medium,COUPON_REPEAT_USER,coupon_orders_user=5,PINCODE_REUSE,pincode_orders_count=50,DEVICE_REUSE,device_orders_count=9,MANUAL_REVIEW,0.0,0,9,50,9999,0
165,O000002899,U002316,2025-11-28 07:50:05,1006.27,card,cpn012,574573.0,30,Medium,COUPON_REPEAT_USER,coupon_orders_user=5,PINCODE_REUSE,pincode_orders_count=50,DEVICE_REUSE,device_orders_count=9,MANUAL_REVIEW,10.000178878076705,0,9,50,9999,0
166,O000001402,U000675,2025-09-29 01:06:02,32554.97,cod,shipfree,577626.0,29,Low,PINCODE_REUSE,pincode_orders_count=39,VALUE_OUTLIER,net_amount_z=3.94,COD_ORDER,payment_method=cod,ALLOW,0.2451358159667375,0,4,39,9999,0
167,O000002833,U000376,2025-11-25 02:30:35,23223.71,cod,none,563967.0,29,Low,PINCODE_REUSE,pincode_orders_count=168,VALUE_OUTLIER,net_amount_z=3.53,COD_ORDER,payment_method=cod,ALLOW,0.0,0,4,168,9999,0
168,O000000290,U001564,2025-08-15 20:41:35,22212.56,cod,none,565285.0,29,Low,PINCODE_REUSE,pincode_orders_count=120,VALUE_OUTLIER,net_amount_z=3.47,COD_ORDER,payment_method=cod,ALLOW,0.0,0,4,120,9999,0
169,O000003066,U003164,2025-12-05 13:30:17,13224.68,card,flat150,574573.0,29,Low,COUPON_REPEAT_USER,coupon_orders_user=3,PINCODE_REUSE,pincode_orders_count=50,DEVICE_REUSE,device_orders_count=7,ALLOW,1.1215221597825145,0,7,50,9999,0
170,O000003168,U003164,2025-12-08 18:28:43,1607.47,upi,none,574573.0,29,Low,COUPON_REPEAT_USER,coupon_orders_user=3,PINCODE_REUSE,pincode_orders_count=50,DEVICE_REUSE,device_orders_count=7,ALLOW,0.0,0,7,50,9999,0
171,O000002003,U003164,2025-10-23 15:56:10,1000.58,netbanking,none,574573.0,29,Low,COUPON_REPEAT_USER,coupon_orders_user=3,PINCODE_REUSE,pincode_orders_count=50,DEVICE_REUSE,device_orders_count=7,ALLOW,0.0,0,7,50,9999,0
172,O000002583,U000378,2025-11-14 04:12:41,78605.2,cod,none,575618.0,28,Low,PINCODE_REUSE,pincode_orders_count=36,VALUE_OUTLIER,net_amount_z=5.81,COD_ORDER,payment_method=cod,ALLOW,0.0,0,3,36,9999,0
173,O000001138,U000660,2025-09-18 07:04:36,26142.02,cod,cpn014,569190.0,28,Low,PINCODE_REUSE,pincode_orders_count=95,VALUE_OUTLIER,net_amount_z=2.98,COD_ORDER,payment_method=cod,ALLOW,0.45693362506006774,0,3,95,9999,0
174,O000001235,U002090,2025-09-22 00:18:42,24253.43,cod,none,575588.0,28,Low,PINCODE_REUSE,pincode_orders_count=46,VALUE_OUTLIER,net_amount_z=2.70,COD_ORDER,payment_method=cod,ALLOW,0.0,0,3,46,9999,0
175,O000003877,U001505,2026-01-04 00:41:18,23670.92,cod,none,563966.0,28,Low,PINCODE_REUSE,pincode_orders_count=132,VALUE_OUTLIER,net_amount_z=2.62,COD_ORDER,payment_method=cod,ALLOW,0.0,0,3,132,9999,0
176,O000002586,U001266,2025-11-14 17:59:26,23594.89,netbanking,flash40,578418.0,28,Low,COUPON_REPEAT_USER,coupon_orders_user=3,PINCODE_REUSE,pincode_orders_count=51,DEVICE_REUSE,device_orders_count=6,ALLOW,2.0751287928685294,0,6,51,9999,0
177,O000001408,U000438,2025-09-29 12:45:42,23480.19,cod,none,568375.0,28,Low,PINCODE_REUSE,pincode_orders_count=124,VALUE_OUTLIER,net_amount_z=3.57,COD_ORDER,payment_method=cod,ALLOW,0.0,0,3,124,9999,1
178,O000002574,U002998,2025-11-14 02:22:58,21767.94,netbanking,cpn008,575438.0,28,Low,COUPON_REPEAT_USER,coupon_orders_user=3,PINCODE_REUSE,pincode_orders_count=38,DEVICE_REUSE,device_orders_count=5,ALLOW,0.6843708852200526,0,5,38,9999,0
179,O000002018,U002254,2025-10-23 02:00:20,17810.02,cod,none,565285.0,28,Low,PINCODE_REUSE,pincode_orders_count=120,VALUE_OUTLIER,net_amount_z=4.29,COD_ORDER,payment_method=cod,ALLOW,0.0,0,3,120,9999,0
180,O000001161,U000671,2025-09-19 09:53:11,14630.73,netbanking,flash40,577545.0,28,Low,COUPON_REPEAT_USER,coupon_orders_user=3,PINCODE_REUSE,pincode_orders_count=39,DEVICE_REUSE,device_orders_count=5,ALLOW,3.3045332247684014,0,5,39,9999,0
181,O000000853,U001266,2025-09-07 22:46:47,12575.42,card,none,578418.0,28,Low,COUPON_REPEAT_USER,coupon_orders_user=3,PINCODE_REUSE,pincode_orders_count=51,DEVICE_REUSE,device_orders_count=6,ALLOW,0.0,0,6,51,9999,0
182,O000004045,U001619,2026-01-11 06:16:05,12203.34,upi,none,563966.0,28,Low,COUPON_REPEAT_USER,coupon_orders_user=5,PINCODE_REUSE,pincode_orders_count=132,DEVICE_REUSE,device_orders_count=6,ALLOW,0.0,0,6,132,9999,1
183,O000001272,U001312,2025-09-24 23:01:27,11628.81,cod,none,577934.0,28,Low,PINCODE_REUSE,pincode_orders_count=49,VALUE_OUTLIER,net_amount_z=2.54,COD_ORDER,payment_method=cod,ALLOW,0.0,0,3,49,9999,0
184,O000001535,U002372,2025-10-03 04:20:51,10631.99,netbanking,none,575139.0,28,Low,COUPON_REPEAT_USER,coupon_orders_user=4,PINCODE_REUSE,pincode_orders_count=63,DEVICE_REUSE,device_orders_count=5,ALLOW,0.0,0,5,63,9999,0
185,O000001685,U001989,2025-10-10 00:17:42,10496.95,card,flat150,576074.0,28,Low,COUPON_REPEAT_USER,coupon_orders_user=3,PINCODE_REUSE,pincode_orders_count=62,DEVICE_REUSE,device_orders_count=5,ALLOW,1.4088541788963036,0,5,62,9999,0
186,O000001624,U000562,2025-10-06 01:16:57,9211.82,card,flat150,575439.0,28,Low,COUPON_REPEAT_USER,coupon_orders_user=3,PINCODE_REUSE,pincode_orders_count=60,DEVICE_REUSE,device_orders_count=5,ALLOW,1.602252553456486,0,5,60,9999,0
187,O000002655,U002769,2025-11-17 09:12:20,9163.53,card,flat150,575588.0,28,Low,COUPON_REPEAT_USER,coupon_orders_user=4,PINCODE_REUSE,pincode_orders_count=46,DEVICE_REUSE,device_orders_count=6,ALLOW,1.6105601205987419,0,6,46,9999,0
188,O000000952,U000263,2025-09-10 09:41:01,8791.45,upi,none,575661.0,28,Low,COUPON_REPEAT_USER,coupon_orders_user=4,PINCODE_REUSE,pincode_orders_count=51,DEVICE_REUSE,device_orders_count=5,ALLOW,0.0,0,5,51,9999,0
189,O000003395,U000263,2025-12-17 14:22:07,8241.5,upi,shipfree,575661.0,28,Low,COUPON_REPEAT_USER,coupon_orders_user=4,PINCODE_REUSE,pincode_orders_count=51,DEVICE_REUSE,device_orders_count=5,ALLOW,0.9613651384966653,0,5,51,9999,0
190,O000002288,U002998,2025-11-03 23:23:36,7484.67,card,shipfree,575438.0,28,Low,COUPON_REPEAT_USER,coupon_orders_user=3,PINCODE_REUSE,pincode_orders_count=38,DEVICE_REUSE,device_orders_count=5,ALLOW,1.0575477846356813,0,5,38,9999,0
191,O000001531,U002769,2025-10-03 08:21:51,7312.54,upi,flash40,575588.0,28,Low,COUPON_REPEAT_USER,coupon_orders_user=4,PINCODE_REUSE,pincode_orders_count=46,DEVICE_REUSE,device_orders_count=6,ALLOW,6.399967232167772,0,6,46,9999,0
192,O000001614,U001619,2025-10-06 16:48:09,5902.11,card,cpn014,563966.0,28,Low,COUPON_REPEAT_USER,coupon_orders_user=5,PINCODE_REUSE,pincode_orders_count=132,DEVICE_REUSE,device_orders_count=6,ALLOW,1.9926570587385486,0,6,132,9999,1
