order_id,session_id,user_id,order_ts,channel,device,device_id,ip_hash,shipping_pincode,city_tier,payment_method,coupon_id,gross_amount,discount_amount,shipping_amount,net_amount,promo_flag,order_status,discount_pct,signup_date,city_tier_user,segment,home_pincode,primary_device_id,risk_profile,session_ts,user_id_session,channel_session,device_session,device_id_session,ip_hash_session,pincode,promo_flag_session,item_count,total_qty,top_category,payment_attempts,failed_attempts,success_attempts,payment_failed_attempts_score,refund_flag,refund_amount,rto_flag,delivered_flag,coupon_discount_pct,high_discount_flag,coupon_used_flag,cod_flag,days_since_signup,new_user_flag,new_user_plus_coupon,prior_refunds_count,refund_history_user_flag,device_orders_count,device_reuse_score,pincode_orders_count,pincode_reuse_score,coupon_orders_user,coupon_repeat_user_flag,coupon_users_per_device,coupon_device_reuse_flag,pincode_rto_rate,high_rto_pincode_flag,net_amount_z,value_outlier_flag,risk_score,risk_band,reason_1,reason_2,reason_3
O000000061,S000001553,U001101,2025-08-05 02:48:20,email,web,Deb539e4781,IP41eef518be,579609.0,2.0,upi,none,9796.73,0.0,0.0,9796.73,0,PLACED,0.0,2025-06-23,2.0,regular,579609.0,Deb539e4781,normal,2025-08-05 02:34:29,U001101,email,web,Deb539e4781,IP41eef518be,579609.0,0,4,4,fashion,2,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,9999,0,0,0,0,1,0.05,47,1.0,0,0,0,0,0.0,0,0.9331298862244738,0,8,Low,PINCODE_REUSE,DEVICE_REUSE,
O000000066,S000001608,U001761,2025-08-05 03:07:10,paid_social,web,D4ce9f38333,IP9cf90c50c4,571631.0,2.0,card,groc10,376.7,0.0,92.94,469.64,0,PLACED,0.0,2025-06-25,2.0,value,571631.0,D4ce9f38333,coupon_abuser,2025-08-05 02:56:58,U001761,paid_social,web,D4ce9f38333,IP9cf90c50c4,571631.0,0,1,1,fashion,2,0,0,0.0,0.0,0.0,0.0,0.0,,0,1,0,9999,0,0,0,0,4,0.2,42,1.0,2,0,1,0,0.0,0,-0.9704540367666532,0,10,Low,PINCODE_REUSE,DEVICE_REUSE,
O000000052,S000001256,U001021,2025-08-05 07:43:47,organic,web,D6c46429610,IPc98cf21871,568375.0,2.0,cod,cpn014,12895.54,120.0,0.0,12775.54,0,PLACED,0.9305542846596574,2025-06-24,2.0,regular,568375.0,D6c46429610,normal,2025-08-05 07:32:21,U001021,organic,web,D6c46429610,IPc98cf21871,568375.0,0,4,4,electronics,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,1,1,9999,0,0,1,0,3,0.15,124,1.0,1,0,1,0,0.0,0,0.10449614211286305,0,15,Low,PINCODE_REUSE,COD_ORDER,DEVICE_REUSE
O000000059,S000001537,U001175,2025-08-05 08:35:31,paid_social,mobile,D483fa83ddd,IP265fa07f96,576334.0,2.0,upi,none,4411.48,0.0,0.0,4411.48,0,PLACED,0.0,2025-07-26,2.0,value,576334.0,D483fa83ddd,normal,2025-08-05 08:32:06,U001175,paid_social,mobile,D483fa83ddd,IP265fa07f96,576334.0,0,4,4,beauty,2,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,9999,0,0,0,0,2,0.1,45,1.0,0,0,0,0,0.0,0,-0.2515059805021782,0,9,Low,PINCODE_REUSE,DEVICE_REUSE,
O000000057,S000001511,U002812,2025-08-05 09:14:32,search,web,D294fd84ad6,IP94199a1214,575842.0,1.0,cod,none,18323.2,0.0,0.0,18323.2,0,PLACED,0.0,2025-08-04,1.0,regular,575842.0,D294fd84ad6,normal,2025-08-05 09:03:02,U002812,search,web,D294fd84ad6,IP94199a1214,575842.0,0,4,4,beauty,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,1,9999,0,0,0,0,5,0.25,58,1.0,0,0,0,0,0.0,0,1.8203431495126416,0,16,Low,PINCODE_REUSE,COD_ORDER,DEVICE_REUSE
O000000062,S000001562,U000860,2025-08-05 09:46:10,organic,web,D9bca1632d0,IPad9c82d07b,575438.0,3.0,card,none,8380.97,0.0,0.0,8380.97,0,PLACED,0.0,2025-07-03,3.0,value,575438.0,D9bca1632d0,normal,2025-08-05 09:38:44,U000860,organic,web,D9bca1632d0,IPad9c82d07b,575438.0,0,2,2,beauty,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,9999,0,0,0,0,2,0.1,38,1.0,0,0,0,0,0.0,0,0.33966350846845417,0,9,Low,PINCODE_REUSE,DEVICE_REUSE,
O000000056,S000001405,U000580,2025-08-05 09:54:52,referral,mobile,D4da2e89182,IP6042f6cc04,576074.0,1.0,card,none,431.49,0.0,94.19,525.68,0,PLACED,0.0,2025-07-03,1.0,value,576074.0,D4da2e89182,normal,2025-08-05 09:43:24,U000580,referral,mobile,D4da2e89182,IP6042f6cc04,576074.0,0,1,1,grocery,1,0,0,0.0,1.0,524.61,0.0,0.0,,0,0,0,9999,0,0,1,0,5,0.25,62,1.0,0,0,0,0,0.0,0,-0.5988580451996119,0,10,Low,PINCODE_REUSE,DEVICE_REUSE,
O000000054,S000001345,U002613,2025-08-05 10:17:56,search,web,D7a70411816,IP56e5dad482,579236.0,3.0,card,none,6671.26,0.0,0.0,6671.26,0,PLACED,0.0,2025-06-17,3.0,value,579236.0,D7a70411816,normal,2025-08-05 10:11:15,U002613,search,web,D7a70411816,IP56e5dad482,579236.0,0,2,2,beauty,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,9999,0,0,0,0,1,0.05,38,1.0,0,0,0,0,0.0,0,0.08503926530674336,0,8,Low,PINCODE_REUSE,DEVICE_REUSE,
O000000064,S000001572,,2025-08-05 12:35:35,email,mobile,D_G_SHARED_02,IPd1ff322dac,567465.0,,cod,none,3612.76,0.0,0.0,3612.76,0,PLACED,0.0,,,,,,,2025-08-05 12:33:19,,email,mobile,D_G_SHARED_02,IPd1ff322dac,567465.0,0,4,4,grocery,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,1,9999,0,0,0,0,4,0.2,1,0.05,0,0,0,0,0.0,0,0.2739940948080327,0,8,Low,COD_ORDER,DEVICE_REUSE,PINCODE_REUSE
O000000049,S000001149,U001289,2025-08-05 13:47:04,email,web,Df2a41c3bf6,IP0a6ce7aed8,579260.0,1.0,cod,shipfree,3261.08,80.0,0.0,3181.08,0,PLACED,2.4531750217719286,2025-07-30,1.0,regular,579260.0,Df2a41c3bf6,coupon_abuser,2025-08-05 13:37:07,U001289,email,web,Df2a41c3bf6,IP0a6ce7aed8,579260.0,0,2,2,sports,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,1,1,9999,0,0,0,0,1,0.05,64,1.0,1,0,1,0,0.0,0,-0.20910680979317683,0,14,Low,PINCODE_REUSE,COD_ORDER,DEVICE_REUSE
O000000053,S000001303,U000791,2025-08-05 14:26:51,organic,web,Dbcbe999a09,IP1a885f6bcd,575588.0,1.0,upi,shipfree,9887.15,80.0,0.0,9807.15,0,CANCELLED_PAYMENT_FAILED,0.8091310438296173,2025-06-02,1.0,regular,575588.0,Dbcbe999a09,normal,2025-08-05 14:15:59,U000791,organic,web,Dbcbe999a09,IP1a885f6bcd,575588.0,0,4,4,electronics,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,1,0,9999,0,0,0,0,3,0.15,46,1.0,2,0,1,0,0.0,0,-0.1528681213099108,0,9,Low,PINCODE_REUSE,DEVICE_REUSE,
O000000047,S000001132,U002926,2025-08-05 15:50:33,search,mobile,Da7afc6cbe0,IP7210812321,572398.0,2.0,cod,none,20918.18,0.0,0.0,20918.18,0,PLACED,0.0,2025-05-29,2.0,regular,572398.0,Da7afc6cbe0,normal,2025-08-05 15:36:25,U002926,search,mobile,Da7afc6cbe0,IP7210812321,572398.0,0,4,4,electronics,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,1,9999,0,0,0,0,2,0.1,56,1.0,1,0,1,0,0.0,0,0.8104763353882797,0,15,Low,PINCODE_REUSE,COD_ORDER,DEVICE_REUSE
O000000046,S000001109,U002199,2025-08-05 16:01:08,paid_social,mobile,D5db462e7f3,IP4170ce3c16,568518.0,3.0,card,none,919.92,0.0,0.0,919.92,0,PLACED,0.0,2025-05-26,3.0,value,568518.0,D5db462e7f3,normal,2025-08-05 15:51:07,U002199,paid_social,mobile,D5db462e7f3,IP4170ce3c16,568518.0,0,1,1,sports,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,9999,0,0,0,0,7,0.35,164,1.0,0,0,0,0,0.0,0,-0.8029320793768965,0,11,Low,PINCODE_REUSE,DEVICE_REUSE,
O000000055,S000001398,U002850,2025-08-05 16:12:57,email,mobile,D9d1cea9b45,IP42904bc6ad,574597.0,2.0,card,none,230.91,0.0,44.26,275.17,0,PLACED,0.0,2025-07-11,2.0,value,574597.0,D9d1cea9b45,normal,2025-08-05 16:05:00,U002850,email,mobile,D9d1cea9b45,IP42904bc6ad,574597.0,0,1,1,grocery,2,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,9999,0,0,0,0,1,0.05,37,1.0,0,0,0,0,0.0,0,-0.6696881466525432,0,8,Low,PINCODE_REUSE,DEVICE_REUSE,
O000000063,S000001567,U002712,2025-08-05 16:43:39,organic,web,D0184d4556d,IP85fe001f0b,575674.0,2.0,upi,none,2751.64,0.0,0.0,2751.64,0,PLACED,0.0,2025-06-21,2.0,premium,575674.0,D0184d4556d,normal,2025-08-05 16:38:37,U002712,organic,web,D0184d4556d,IP85fe001f0b,575674.0,0,3,3,electronics,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,9999,0,0,0,0,2,0.1,44,1.0,0,0,0,0,0.0,0,-0.7645923671879842,0,9,Low,PINCODE_REUSE,DEVICE_REUSE,
O000000065,S000001602,U002954,2025-08-05 20:08:52,search,mobile,Dae68b18bd9,IPd629ea11f7,571647.0,2.0,card,flash40,7829.69,500.0,0.0,7329.69,0,PLACED,6.385948868984596,2025-06-02,2.0,value,571647.0,Dae68b18bd9,normal,2025-08-05 20:03:57,U002954,search,mobile,Dae68b18bd9,IPd629ea11f7,571647.0,0,4,4,electronics,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,1,0,9999,0,0,0,0,8,0.4,66,1.0,3,1,1,0,0.0,0,-0.36766795154090637,0,21,Low,COUPON_REPEAT_USER,PINCODE_REUSE,DEVICE_REUSE
O000000051,S000001219,U001885,2025-08-05 21:30:01,referral,web,Dcd2f117f70,IP4c4b84eaca,572788.0,3.0,card,cpn012,2443.9,244.39,0.0,2199.51,0,PLACED,10.0,2025-07-22,3.0,regular,572788.0,Dcd2f117f70,normal,2025-08-05 21:28:30,U001885,referral,web,Dcd2f117f70,IP4c4b84eaca,572788.0,0,2,2,fashion,3,0,0,0.0,0.0,0.0,0.0,0.0,,0,1,0,9999,0,0,0,0,1,0.05,39,1.0,1,0,1,0,0.0,0,-0.6174015068924201,0,8,Low,PINCODE_REUSE,DEVICE_REUSE,
O000000060,S000001538,U000333,2025-08-05 21:47:52,search,mobile,D8b962f1938,IP7b567fd9d0,577545.0,2.0,upi,flash40,27005.57,500.0,0.0,26505.57,0,PLACED,1.8514699004686812,2025-06-21,2.0,regular,577545.0,D8b962f1938,coupon_abuser,2025-08-05 21:45:11,U000333,search,mobile,D8b962f1938,IP7b567fd9d0,577545.0,0,4,4,home,3,0,0,0.0,0.0,0.0,0.0,0.0,,0,1,0,9999,0,0,1,0,3,0.15,39,1.0,2,0,1,0,0.0,0,3.624740533161383,1,17,Low,PINCODE_REUSE,VALUE_OUTLIER,DEVICE_REUSE
O000000058,S000001512,U001760,2025-08-05 22:01:49,organic,mobile,D66875dfff2,IPa0cda1e04d,575139.0,2.0,cod,none,1035.92,0.0,0.0,1035.92,0,PLACED,0.0,2025-05-29,2.0,premium,575139.0,D66875dfff2,normal,2025-08-05 21:57:57,U001760,organic,mobile,D66875dfff2,IPa0cda1e04d,575139.0,0,2,2,grocery,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,1,9999,0,0,0,0,1,0.05,63,1.0,0,0,0,0,0.0,0,-0.4545909462201554,0,14,Low,PINCODE_REUSE,COD_ORDER,DEVICE_REUSE
O000000050,S000001164,U000152,2025-08-05 23:11:48,paid_social,mobile,D1d3288f109,IPffa3537770,579266.0,2.0,cod,none,14980.38,0.0,0.0,14980.38,0,PLACED,0.0,2025-06-05,2.0,premium,579266.0,D1d3288f109,normal,2025-08-05 23:04:40,U000152,paid_social,mobile,D1d3288f109,IPffa3537770,579266.0,0,3,3,electronics,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,1,9999,0,0,0,0,3,0.15,52,1.0,1,0,1,0,0.0,0,0.29565937287602695,0,15,Low,PINCODE_REUSE,COD_ORDER,DEVICE_REUSE
O000000048,S000001137,U000509,2025-08-05 23:54:54,search,mobile,D4317becc64,IP8dd1faaf54,572495.0,2.0,netbanking,none,145.62,0.0,60.63,206.25,0,PLACED,0.0,2025-06-28,2.0,premium,572495.0,D4317becc64,normal,2025-08-05 23:45:38,U000509,search,mobile,D4317becc64,IP8dd1faaf54,572495.0,0,1,1,grocery,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,9999,0,0,0,0,7,0.35,40,1.0,1,0,1,0,0.0,0,-0.6891748361744625,0,11,Low,PINCODE_REUSE,DEVICE_REUSE,
O000000080,S000001966,U001780,2025-08-06 00:36:16,organic,mobile,D5361dd559e,IPbca84338d8,577742.0,2.0,card,shipfree,984.88,80.0,0.0,904.88,0,PLACED,8.12281699293315,2025-06-15,2.0,value,577742.0,D5361dd559e,normal,2025-08-06 00:31:46,U001780,organic,mobile,D5361dd559e,IPbca84338d8,577742.0,0,2,2,fashion,2,0,0,0.0,0.0,0.0,0.0,0.0,,0,1,0,9999,0,0,0,0,4,0.2,59,1.0,2,0,1,0,0.0,0,-0.8816250593854273,0,10,Low,PINCODE_REUSE,DEVICE_REUSE,
O000000082,S000002026,U000874,2025-08-06 02:08:11,referral,mobile,D55e47e9b8a,IP41d7165efc,568375.0,3.0,upi,none,2023.29,0.0,0.0,2023.29,0,PLACED,0.0,2025-08-04,3.0,regular,568375.0,D55e47e9b8a,normal,2025-08-06 02:07:09,U000874,referral,mobile,D55e47e9b8a,IP41d7165efc,568375.0,0,2,2,beauty,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,9999,0,0,0,0,5,0.25,124,1.0,0,0,0,0,0.0,0,-0.607175112270938,0,10,Low,PINCODE_REUSE,DEVICE_REUSE,
O000000072,S000001784,U001921,2025-08-06 02:22:59,organic,mobile,D46b53757b0,IP8ffbdcb15b,563967.0,1.0,card,none,22225.67,0.0,0.0,22225.67,0,PLACED,0.0,2025-07-02,1.0,regular,563967.0,D46b53757b0,normal,2025-08-06 02:11:46,U001921,organic,mobile,D46b53757b0,IP8ffbdcb15b,563967.0,0,3,3,fashion,2,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,9999,0,0,0,0,2,0.1,168,1.0,0,0,0,0,0.0,0,3.469776403393423,1,17,Low,PINCODE_REUSE,VALUE_OUTLIER,DEVICE_REUSE
O000000084,S000002045,U000143,2025-08-06 02:24:14,paid_social,web,D55fb57f5af,IPad5a94ce50,563967.0,1.0,card,none,8242.21,0.0,0.0,8242.21,0,CANCELLED_PAYMENT_FAILED,0.0,2025-07-05,1.0,premium,563967.0,D55fb57f5af,card_tester,2025-08-06 02:23:18,U000143,paid_social,web,D55fb57f5af,IPad5a94ce50,563967.0,0,3,3,books,6,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,9999,0,0,0,0,3,0.15,168,1.0,0,0,0,0,0.0,0,0.705273774629087,0,9,Low,PINCODE_REUSE,DEVICE_REUSE,
O000000075,S000001876,U000995,2025-08-06 03:32:27,email,mobile,Dc8cf294de8,IP28d0195b69,568518.0,2.0,card,none,5902.63,0.0,0.0,5902.63,0,PLACED,0.0,2025-08-05,2.0,premium,568518.0,Dc8cf294de8,normal,2025-08-06 03:19:21,U000995,email,mobile,Dc8cf294de8,IP28d0195b69,568518.0,0,4,4,fashion,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,9999,0,0,0,0,2,0.1,164,1.0,0,0,0,0,0.0,0,0.13837545000484397,0,9,Low,PINCODE_REUSE,DEVICE_REUSE,
O000000078,S000001916,U001036,2025-08-06 03:45:34,search,mobile,D6fdaac98ae,IPb64b0fa2b2,575439.0,2.0,card,none,881.18,0.0,0.0,881.18,0,PLACED,0.0,2025-05-30,2.0,regular,575439.0,D6fdaac98ae,normal,2025-08-06 03:41:21,U001036,search,mobile,D6fdaac98ae,IPb64b0fa2b2,575439.0,0,2,2,grocery,1,0,0,0.0,1.0,831.2,0.0,0.0,,0,0,0,9999,0,0,1,0,2,0.1,60,1.0,0,0,0,0,0.0,0,-0.49834269225355365,0,9,Low,PINCODE_REUSE,DEVICE_REUSE,
O000000085,S000002054,U002243,2025-08-06 04:27:19,organic,web,Df4a0fd7cd0,IPca5ddb071a,579266.0,2.0,cod,none,5927.37,0.0,0.0,5927.37,0,PLACED,0.0,2025-06-16,2.0,regular,579266.0,Df4a0fd7cd0,normal,2025-08-06 04:22:14,U002243,organic,web,Df4a0fd7cd0,IPca5ddb071a,579266.0,0,2,2,electronics,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,1,9999,0,0,0,0,7,0.35,52,1.0,1,0,1,0,0.0,0,-0.48925138696651554,0,17,Low,PINCODE_REUSE,COD_ORDER,DEVICE_REUSE
O000000073,S000001838,U001212,2025-08-06 05:28:52,search,mobile,D9fba2f3be7,IPe77867cc32,574441.0,2.0,cod,none,2742.72,0.0,0.0,2742.72,0,PLACED,0.0,2025-06-15,2.0,regular,574441.0,D9fba2f3be7,normal,2025-08-06 05:17:12,U001212,search,mobile,D9fba2f3be7,IPe77867cc32,574441.0,0,1,1,electronics,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,1,9999,0,0,0,0,1,0.05,39,1.0,0,0,0,0,0.0,0,-0.7653657457634852,0,14,Low,PINCODE_REUSE,COD_ORDER,DEVICE_REUSE
O000000076,S000001890,U002900,2025-08-06 10:04:32,organic,web,Da47079d296,IP33e9c3c2b7,565285.0,2.0,netbanking,none,6529.6,0.0,0.0,6529.6,0,PLACED,0.0,2025-07-25,2.0,value,565285.0,Da47079d296,normal,2025-08-06 10:03:38,U002900,organic,web,Da47079d296,IP33e9c3c2b7,565285.0,0,4,4,beauty,3,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,9999,0,0,0,0,5,0.25,120,1.0,1,0,1,0,0.0,0,0.06394207906680328,0,10,Low,PINCODE_REUSE,DEVICE_REUSE,
O000000086,S000002074,U002787,2025-08-06 10:53:07,search,web,Df7a454c467,IPd92f9db146,572398.0,2.0,upi,none,4118.32,0.0,0.0,4118.32,0,PLACED,0.0,2025-07-13,2.0,value,572398.0,Df7a454c467,normal,2025-08-06 10:42:07,U002787,search,web,Df7a454c467,IPd92f9db146,572398.0,0,3,3,fashion,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,9999,0,0,0,0,3,0.15,56,1.0,0,0,0,0,0.0,0,-0.22578784526005632,0,9,Low,PINCODE_REUSE,DEVICE_REUSE,
O000000074,S000001840,U002875,2025-08-06 12:45:19,search,web,D72a058b749,IP8f043d0bc1,577522.0,2.0,netbanking,none,9350.58,0.0,0.0,9350.58,0,PLACED,0.0,2025-06-04,2.0,regular,577522.0,D72a058b749,normal,2025-08-06 12:37:32,U002875,search,web,D72a058b749,IP8f043d0bc1,577522.0,0,1,1,electronics,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,9999,0,0,0,0,4,0.2,68,1.0,1,0,1,0,0.0,0,-0.19245348635659795,0,10,Low,PINCODE_REUSE,DEVICE_REUSE,
O000000089,S000002116,U001860,2025-08-06 13:26:33,organic,web,Dcbf91ba49e,IP51190c0879,579236.0,2.0,card,flash40,33822.57,500.0,0.0,33322.57,0,PLACED,1.4783028019455646,2025-06-25,2.0,value,579236.0,Dcbf91ba49e,coupon_abuser,2025-08-06 13:13:03,U001860,organic,web,Dcbf91ba49e,IP51190c0879,579236.0,0,4,4,electronics,2,0,0,0.0,0.0,0.0,0.0,0.0,,0,1,0,9999,0,0,1,0,3,0.15,38,1.0,3,1,1,0,0.0,0,1.885957217468741,0,19,Low,COUPON_REPEAT_USER,PINCODE_REUSE,DEVICE_REUSE
O000000070,S000001733,U002508,2025-08-06 13:56:58,organic,mobile,D2f44e18126,IP24e2948bc8,568375.0,2.0,cod,none,4416.36,0.0,0.0,4416.36,0,PLACED,0.0,2025-07-30,2.0,regular,568375.0,D2f44e18126,normal,2025-08-06 13:51:32,U002508,organic,mobile,D2f44e18126,IP24e2948bc8,568375.0,0,1,1,home,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,1,9999,0,0,0,0,3,0.15,124,1.0,0,0,0,0,0.0,0,-0.3179347297222059,0,15,Low,PINCODE_REUSE,COD_ORDER,DEVICE_REUSE
O000000083,S000002027,U001941,2025-08-06 15:59:32,organic,web,De133d56fe0,IPcd2309c082,571541.0,2.0,upi,cpn008,771.56,150.0,0.0,621.56,0,PLACED,19.44113225154233,2025-06-07,2.0,value,571541.0,De133d56fe0,normal,2025-08-06 15:58:04,U001941,organic,web,De133d56fe0,IPcd2309c082,571541.0,0,1,1,home,2,0,0,0.0,0.0,0.0,0.0,0.0,,0,1,0,9999,0,0,1,0,3,0.15,38,1.0,2,0,1,0,0.0,0,-0.995263800684483,0,9,Low,PINCODE_REUSE,DEVICE_REUSE,
O000000068,S000001690,U000901,2025-08-06 16:15:13,organic,mobile,De4fa120d7d,IP742142163c,572149.0,2.0,card,none,11811.93,0.0,0.0,11811.93,0,PLACED,0.0,2025-07-30,2.0,regular,572149.0,De4fa120d7d,normal,2025-08-06 16:12:46,U000901,organic,mobile,De4fa120d7d,IP742142163c,572149.0,0,2,2,beauty,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,9999,0,0,0,0,4,0.2,54,1.0,1,0,1,0,0.0,0,0.8506306276396025,0,10,Low,PINCODE_REUSE,DEVICE_REUSE,
O000000069,S000001721,,2025-08-06 17:32:49,referral,web,D_G_75189dc04e,IP023854929f,561982.0,,card,none,5353.95,0.0,0.0,5353.95,0,PLACED,0.0,,,,,,,2025-08-06 17:30:58,,referral,web,D_G_75189dc04e,IP023854929f,561982.0,0,3,3,home,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,9999,0,0,0,0,1,0.05,1,0.05,0,0,0,0,0.0,0,-0.1505854718842377,0,1,Low,PINCODE_REUSE,DEVICE_REUSE,
O000000081,S000002005,U003166,2025-08-06 18:42:54,paid_social,mobile,Dbd2f4f628a,IPc459083116,575438.0,1.0,upi,none,9041.8,0.0,0.0,9041.8,0,PLACED,0.0,2025-07-25,1.0,regular,575438.0,Dbd2f4f628a,normal,2025-08-06 18:34:12,U003166,paid_social,mobile,Dbd2f4f628a,IPc459083116,575438.0,0,4,4,grocery,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,9999,0,0,0,0,3,0.15,38,1.0,0,0,0,0,0.0,0,1.8090204569972541,0,9,Low,PINCODE_REUSE,DEVICE_REUSE,
O000000071,S000001744,U000616,2025-08-06 18:49:21,search,web,D277b222823,IP8eb9da69f8,574573.0,1.0,card,cpn008,2584.97,150.0,0.0,2434.97,0,PLACED,5.802775273987707,2025-06-11,1.0,regular,574573.0,D277b222823,normal,2025-08-06 18:46:52,U000616,search,web,D277b222823,IP8eb9da69f8,574573.0,0,1,1,fashion,2,0,0,0.0,0.0,0.0,0.0,0.0,,0,1,0,9999,0,0,0,0,2,0.1,50,1.0,1,0,1,0,0.0,0,-0.5693460179341823,0,9,Low,PINCODE_REUSE,DEVICE_REUSE,
O000000077,S000001914,U001895,2025-08-06 19:11:24,referral,web,D2752d105e4,IPec4b6ffd79,573709.0,1.0,cod,cpn012,10692.97,300.0,0.0,10392.97,0,PLACED,2.8055816110958887,2025-05-28,1.0,premium,573709.0,D2752d105e4,coupon_abuser,2025-08-06 19:07:46,U001895,referral,web,D2752d105e4,IPec4b6ffd79,573709.0,0,4,4,sports,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,1,1,9999,0,0,0,0,2,0.1,56,1.0,2,0,1,0,0.0,0,1.6848779252358046,0,15,Low,PINCODE_REUSE,COD_ORDER,DEVICE_REUSE
O000000088,S000002087,U001175,2025-08-06 20:10:38,search,web,D483fa83ddd,IP4acfe409cc,576334.0,2.0,card,none,2820.99,0.0,0.0,2820.99,0,PLACED,0.0,2025-07-26,2.0,value,576334.0,D483fa83ddd,normal,2025-08-06 20:06:29,U001175,search,web,D483fa83ddd,IP4acfe409cc,576334.0,0,2,2,beauty,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,9999,0,0,0,0,2,0.1,45,1.0,0,0,0,0,0.0,0,-0.4883749889926647,0,9,Low,PINCODE_REUSE,DEVICE_REUSE,
O000000087,S000002076,,2025-08-06 20:21:01,organic,web,D_G_72a5ca48a5,IPae80317d91,564941.0,,card,none,9655.99,0.0,0.0,9655.99,0,PLACED,0.0,,,,,,,2025-08-06 20:15:34,,organic,web,D_G_72a5ca48a5,IPae80317d91,564941.0,0,4,4,beauty,2,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,9999,0,0,0,0,1,0.05,1,0.05,0,0,0,0,0.0,0,0.5295500988937571,0,1,Low,PINCODE_REUSE,DEVICE_REUSE,
O000000079,S000001950,U001051,2025-08-06 21:06:53,paid_social,web,Dadb6af57fc,IPff5d1fb749,577522.0,2.0,cod,none,3628.18,0.0,0.0,3628.18,0,PLACED,0.0,2025-07-11,2.0,premium,577522.0,Dadb6af57fc,normal,2025-08-06 21:05:36,U001051,paid_social,web,Dadb6af57fc,IPff5d1fb749,577522.0,0,2,2,grocery,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,1,9999,0,0,0,0,1,0.05,68,1.0,0,0,0,0,0.0,0,0.2783540012564945,0,14,Low,PINCODE_REUSE,COD_ORDER,DEVICE_REUSE
O000000067,S000001631,,2025-08-06 22:22:47,paid_social,web,D_G_98816e18e3,IP7d3ced8bd0,568920.0,,upi,none,5485.44,0.0,0.0,5485.44,0,PLACED,0.0,,,,,,,2025-08-06 22:11:40,,paid_social,web,D_G_98816e18e3,IP7d3ced8bd0,568920.0,0,1,2,electronics,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,9999,0,0,0,0,1,0.05,1,0.05,0,0,0,0,0.0,0,-0.5275674400910801,0,1,Low,PINCODE_REUSE,DEVICE_REUSE,
O000000093,S000002191,U001905,2025-08-07 01:05:43,search,mobile,D749b5765cf,IPee84171765,574621.0,2.0,upi,shipfree,853.71,80.0,0.0,773.71,0,PLACED,9.370863642220426,2025-07-12,2.0,value,574621.0,D749b5765cf,normal,2025-08-07 00:55:45,U001905,search,mobile,D749b5765cf,IPee84171765,574621.0,0,1,1,books,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,1,0,9999,0,0,0,0,2,0.1,36,1.0,2,0,1,0,0.0,0,-0.7004724538212349,0,9,Low,PINCODE_REUSE,DEVICE_REUSE,
O000000101,S000002371,U000918,2025-08-07 01:26:32,organic,mobile,Def4e7d0cbe,IP4972c59f9e,578600.0,3.0,upi,shipfree,6474.78,80.0,0.0,6394.78,0,PLACED,1.2355632160474952,2025-05-29,3.0,regular,578600.0,Def4e7d0cbe,normal,2025-08-07 01:13:29,U000918,organic,mobile,Def4e7d0cbe,IP4972c59f9e,578600.0,0,4,4,home,2,0,0,0.0,0.0,0.0,0.0,0.0,,0,1,0,9999,0,0,0,0,1,0.05,55,1.0,1,0,1,0,0.0,0,0.035190963482492274,0,8,Low,PINCODE_REUSE,DEVICE_REUSE,
